MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Mean MFCC,Std MFCC,Delta MFCC 1,Delta MFCC 2,Delta MFCC 3,Delta MFCC 4,Delta MFCC 5,Delta MFCC 6,Delta MFCC 7,Delta MFCC 8,Delta MFCC 9,Delta MFCC 10,Delta MFCC 11,Delta MFCC 12,Delta MFCC 13,Mean Delta MFCC,Std Delta MFCC,Delta Delta MFCC 1,Delta Delta MFCC 2,Delta Delta MFCC 3,Delta Delta MFCC 4,Delta Delta MFCC 5,Delta Delta MFCC 6,Delta Delta MFCC 7,Delta Delta MFCC 8,Delta Delta MFCC 9,Delta Delta MFCC 10,Delta Delta MFCC 11,Delta Delta MFCC 12,Delta Delta MFCC 13,Mean Delta Delta MFCC,Std Delta Delta MFCC,Mel Spectrogram 1,Mel Spectrogram 2,Mel Spectrogram 3,Mel Spectrogram 4,Mel Spectrogram 5,Mel Spectrogram 6,Mel Spectrogram 7,Mel Spectrogram 8,Mel Spectrogram 9,Mel Spectrogram 10,Mel Spectrogram 11,Mel Spectrogram 12,Mel Spectrogram 13,Mel Spectrogram 14,Mel Spectrogram 15,Mel Spectrogram 16,Mel Spectrogram 17,Mel Spectrogram 18,Mel Spectrogram 19,Mel Spectrogram 20,Mel Spectrogram 21,Mel Spectrogram 22,Mel Spectrogram 23,Mel Spectrogram 24,Mel Spectrogram 25,Mel Spectrogram 26,Mel Spectrogram 27,Mel Spectrogram 28,Mel Spectrogram 29,Mel Spectrogram 30,Mel Spectrogram 31,Mel Spectrogram 32,Mean Mel Spectrogram,Std Mel Spectrogram,Spectral Flux,Spectral Skewness,Spectral Slope,Spectral Entropy,Spectral Rolloff,Chromagram 1,Chromagram 2,Chromagram 3,Chromagram 4,Chromagram 5,Chromagram 6,Chromagram 7,Chromagram 8,Chromagram 9,Chromagram 10,Chromagram 11,Chromagram 12,Mean Chromagram,Std Chromagram,LPC 1,LPC 2,LPC 3,LPC 4,LPC 5,LPC 6,LPC 7,LPC 8,LPC 9,LPC 10,LPC 11,LPC 12,Mean LPC,Std LPC,ZCR,Total Energy,Mean Energy,Std Energy,Pitch,Intensity,HNR,RMS,Label
-6.9464,1.814,0.34793,1.044,0.71361,0.12403,-0.11254,-0.24348,0.075962,-0.061168,0.03659,0.12841,0.19894,-0.22155,2.0972,-0.56939,0.14671,0.044049,0.11463,0.030471,0.018336,0.0059565,-0.026314,-0.022712,-0.013212,0.0070396,-0.0060813,0.01604,-0.019575,0.17293,-0.048144,0.0028907,0.01112,0.032238,-0.0015829,-0.0072822,0.00033442,0.0021538,-0.0048194,-0.0088873,-0.00055194,-0.0038882,-0.00049691,-0.0020705,0.017348,2.61E-06,1.84E-06,4.21E-05,8.50E-05,6.25E-06,2.64E-05,2.79E-05,6.41E-06,1.38E-05,5.51E-06,4.23E-06,1.02E-06,1.09E-06,1.50E-06,2.37E-06,3.57E-06,3.71E-06,7.73E-07,2.07E-07,1.61E-07,2.80E-07,3.27E-07,1.50E-07,9.53E-08,1.04E-07,8.36E-08,8.88E-08,1.61E-07,1.54E-07,2.11E-07,2.41E-07,1.46E-07,7.45E-06,1.71E-05,0.0084311,5.8011,-6.74E-07,0.55067,2387.7,193.41,162.05,172.93,225.4,124.35,136.17,189.48,148.25,175.73,201.73,142.04,241.36,176.08,35.982,-1.1331,0.48104,-0.26971,0.32178,-0.49306,0.48801,-0.41195,0.19952,-0.14412,0.10612,-0.16271,0.14763,-0.072542,0.46705,0.14291,932.7,29.147,28.958,231.25,99.043,12.889,0.10167,Disgust
-6.4996,1.6855,0.51383,0.97303,0.63857,0.077005,-0.3005,-0.27389,-0.023193,0.048953,-0.0061678,0.030036,0.30034,-0.21816,1.9654,-0.24881,0.024074,0.0016107,0.035932,0.019857,0.0036476,-0.014705,-0.012882,-0.0097873,-0.0068379,-0.0034904,-0.0021541,0.0062855,-0.015943,0.071568,-0.019971,-0.0018841,-0.0024465,0.0077797,0.0015708,-0.0043453,-0.0031498,-0.0015354,-0.0020137,-0.0034384,-0.0013917,-0.0030092,-0.0031047,-0.0028414,0.0060143,4.56E-06,5.29E-06,6.24E-05,0.0001184,2.16E-05,4.19E-05,3.75E-05,1.81E-05,7.55E-06,3.44E-06,7.75E-07,5.75E-07,1.10E-06,1.11E-06,1.56E-06,1.88E-06,1.09E-06,4.00E-07,2.94E-07,5.26E-07,5.09E-07,2.91E-07,4.09E-07,9.63E-07,1.20E-06,1.43E-06,8.07E-07,4.11E-07,4.12E-07,5.70E-07,3.08E-07,1.26E-07,1.05E-05,2.44E-05,0.011145,5.663,-7.89E-07,0.54573,2406.4,237.9,206.85,195.01,283.09,151.69,166.64,217.23,209.05,231.02,266.91,186.97,308.55,221.74,46.667,-1.0472,0.53863,-0.24769,0.3539,-0.472,0.3493,-0.36339,0.15311,-0.11917,0.025337,-0.11894,0.1033,-0.070401,0.4321,0.13933,2678.3,41.849,33.481,227.37,101.24,10.621,0.12802,Disgust
-6.1707,1.2901,0.69862,0.88554,0.63967,0.24899,0.15299,0.10182,-0.16213,0.074049,-0.079266,0.0062463,0.21584,-0.1614,1.8544,-0.30612,0.044007,0.037958,0.051962,0.015774,0.0048807,0.022974,0.0062319,-0.016111,-0.0016504,-0.005376,-0.012449,0.0074956,-0.011571,0.091008,-0.01521,0.00014316,-0.0046933,0.00080995,-0.0040368,-0.0064855,0.004127,-0.0044327,-0.0035664,-0.00051659,0.0012116,-0.0021694,-0.001312,-0.0027793,0.0047394,2.77E-06,1.11E-05,0.00028684,0.00023983,7.43E-05,9.46E-05,3.97E-05,1.16E-05,4.62E-06,1.61E-06,8.45E-07,8.54E-07,1.84E-06,1.43E-06,1.16E-06,1.31E-06,2.06E-06,9.93E-07,8.66E-07,2.19E-06,1.17E-06,5.04E-07,2.82E-06,6.29E-06,2.34E-06,9.10E-07,9.18E-07,1.20E-06,6.84E-07,1.11E-06,1.79E-06,9.67E-07,2.50E-05,6.63E-05,0.032837,6.9731,-8.14E-07,0.48609,2368.2,431.31,291.85,258.26,351.28,209.02,212.88,289.27,288.33,259.69,348.96,313.23,411.42,305.46,70.099,-0.84996,0.47672,-0.47742,0.38683,-0.40192,0.28157,-0.40699,0.33453,-0.23977,0.10638,-0.086208,0.098312,-0.064827,0.41353,0.16952,4310.1,91.704,63.071,217.19,104.22,9.2496,0.18974,Disgust
-8.8916,2.2129,0.42756,0.65687,0.55837,0.45867,-0.21727,-0.17621,0.0015183,0.12604,0.0083915,-0.14756,0.18124,-0.36931,2.6374,-0.2548,0.06011,0.0068823,0.00054492,0.014782,0.016846,-0.0056259,-0.0086,-0.01051,-0.0039977,-0.0024361,-0.0074531,3.43E-05,-0.01494,0.07443,-0.0097138,0.0063593,-0.0020809,-0.0051388,-0.0052514,0.0043523,0.0010173,0.00049962,-0.0023924,-0.0027008,0.00049194,-0.0013518,-0.0017085,-0.0013552,0.004158,8.37E-07,1.33E-05,0.0002037,3.31E-05,2.98E-05,4.36E-05,4.97E-06,3.97E-06,2.58E-06,1.70E-06,4.76E-07,3.81E-07,6.16E-07,1.13E-06,1.65E-06,8.61E-07,2.96E-07,1.28E-07,7.38E-08,7.74E-08,7.52E-08,8.32E-08,6.89E-08,7.50E-08,1.74E-07,7.00E-08,5.87E-08,7.04E-08,5.02E-08,4.65E-08,3.21E-08,2.06E-08,1.08E-05,3.68E-05,0.011174,9.9311,-6.16E-07,0.43559,1498,210.36,107.92,87.435,162.83,73.214,77.351,128.41,121.69,88.302,158.73,143.89,152.36,126.04,41.53,-1.1959,0.49049,-0.32008,0.17905,-0.17709,0.31157,-0.42738,0.28775,-0.1467,0.10494,-0.13219,0.11421,-0.075947,0.44651,0.093308,2385.8,34.576,38.464,223.62,96.656,9.4415,0.10513,Disgust
-6.5893,2.3092,0.66474,1.4571,0.60883,0.053122,-0.26574,-0.099476,-0.15616,0.20645,0.031975,-0.28855,0.22757,-0.14156,2.0759,-0.41895,0.15678,0.043356,0.10677,0.013784,-0.0093608,-0.003228,-0.0078414,-0.025522,0.01293,0.0081974,-0.035369,0.007916,-0.01158,0.1336,-0.039157,0.021985,0.0035043,0.024623,-0.0063161,-0.004,0.003376,0.0021173,-0.0074386,0.00025868,0.0016613,-0.0064802,-0.001734,-0.00058461,0.015291,2.55E-06,1.08E-05,0.00032689,9.31E-05,7.00E-05,0.00019603,1.79E-05,1.82E-05,3.49E-06,1.52E-06,5.42E-07,3.71E-07,5.37E-07,1.38E-06,1.77E-06,1.58E-06,1.32E-06,7.84E-07,6.23E-07,7.83E-07,6.44E-07,2.64E-07,1.29E-07,2.83E-07,3.04E-07,2.27E-07,1.55E-07,8.09E-08,1.09E-07,2.18E-07,1.37E-07,1.12E-07,2.35E-05,6.77E-05,0.024945,6.3586,-1.07E-06,0.47823,1787.3,359.44,184.48,151.86,295.11,127.05,134.89,208.82,269.72,162.85,309.81,250.46,288.06,228.55,77.158,-1.433,0.95017,-0.67373,0.35279,-0.33889,0.36976,-0.52307,0.49006,-0.15313,0.02472,-0.041773,0.055835,-0.076691,0.6222,0.11096,3256.8,79.434,49.38,191.16,104.16,15.239,0.17954,Disgust
-7.4585,2.2726,0.35377,1.2031,0.66593,-0.12333,-0.020944,-0.36035,-0.17047,-0.057549,0.0048801,0.044072,0.21956,-0.26364,2.2755,-0.403,0.13673,0.031334,0.094698,0.026829,-0.02216,0.022964,-0.027703,-0.020533,-0.0083646,-0.0071638,-0.0052404,-0.0065461,-0.014474,0.12631,-0.035915,-0.0021186,0.011058,0.011393,0.0029801,0.0001184,0.0064313,-0.00032706,-0.0069741,0.0019943,-0.0036993,0.0012277,-0.0040283,-0.0013738,0.011748,4.70E-07,1.67E-06,4.89E-05,5.97E-05,3.76E-05,4.95E-05,4.06E-05,1.04E-05,1.26E-05,6.64E-06,3.95E-07,8.61E-07,9.25E-07,5.07E-07,1.23E-06,2.51E-06,1.62E-06,5.63E-07,4.59E-07,3.27E-07,3.47E-07,1.97E-07,7.65E-08,9.63E-08,7.77E-08,8.31E-08,3.44E-08,3.20E-08,3.83E-08,3.45E-08,3.00E-08,1.85E-08,8.71E-06,1.74E-05,0.010413,6.4648,-7.35E-07,0.48278,1684.2,173.18,127.25,111.81,189.4,103.33,118.35,159.74,148.15,170.08,204.74,157.31,219.33,156.89,36.969,-1.2562,0.44775,-0.11239,0.19357,-0.46438,0.37511,-0.25096,0.11358,-0.015741,0.13383,-0.15602,0.096252,-0.074636,0.45185,0.10444,1384.8,32.204,31.432,230.77,99.648,14.99,0.10922,Disgust
-7.7583,1.6045,0.15938,0.45505,0.38762,0.32254,-0.38031,-0.30826,-0.0038083,0.081238,-0.046282,0.11877,0.14773,-0.40155,2.2627,-0.42029,0.056379,-0.027858,-0.0042532,0.016511,0.0031032,-0.034141,-0.015088,-0.00043885,0.010871,-0.0072497,0.0087238,0.010639,-0.031007,0.11908,-0.023835,-0.015189,-0.0067189,-0.0009352,0.0037938,-0.0087104,-0.0056271,0.0034687,-0.0028487,-0.00030173,-0.0017727,0.0023409,0.0045009,-0.0039873,0.0082118,1.66E-06,2.25E-06,4.91E-05,7.14E-05,3.31E-06,3.27E-05,2.41E-05,1.09E-05,5.57E-06,5.72E-06,1.99E-06,1.33E-06,1.43E-06,1.55E-06,2.45E-06,2.26E-06,1.11E-06,1.15E-06,3.21E-07,2.64E-07,4.08E-07,3.45E-07,1.25E-06,7.12E-06,2.06E-06,5.90E-07,8.25E-07,4.33E-07,4.95E-07,4.82E-07,3.00E-07,9.13E-08,7.34E-06,1.58E-05,0.0092282,4.7524,-5.40E-07,0.55639,2665.9,199.29,165.98,143.34,195.71,131.77,139.38,184.41,183.3,185.03,209.08,164.4,212.97,176.22,27.296,-1.2261,1.0446,-0.79763,0.86178,-0.76722,0.64037,-0.60369,0.4393,-0.40111,0.30129,-0.20669,0.12384,-0.049268,0.72677,0.14099,1611.8,33.579,37.837,218.21,96.662,13.678,0.10229,Disgust
-8.2377,1.6893,0.3046,0.65636,0.52535,0.2944,-0.042022,-0.40358,-0.21592,0.001549,-0.039292,0.071537,0.16426,-0.4024,2.4107,-0.48204,0.085703,0.030698,0.078345,0.038599,0.028135,0.0021037,-0.028862,-0.027371,-0.0026521,-0.005107,-0.011315,0.0060567,-0.022131,0.14274,-0.023596,-0.014394,0.016966,0.033858,0.010527,0.0012216,-0.0017322,-0.00060432,-0.0056491,-0.006011,-0.0035764,-0.0036735,0.00032348,0.00028148,0.014164,2.88E-07,7.26E-07,2.75E-05,3.02E-05,2.70E-06,2.08E-05,3.04E-05,7.31E-06,6.70E-06,2.49E-06,1.31E-06,4.44E-06,7.66E-06,3.27E-06,1.69E-06,7.14E-07,3.38E-07,4.55E-07,4.03E-07,2.27E-07,4.21E-07,3.59E-07,7.99E-08,1.06E-07,1.36E-07,5.68E-08,6.48E-08,4.96E-08,6.79E-08,1.25E-07,9.09E-08,6.00E-08,4.73E-06,9.01E-06,0.0049017,4.3424,-4.90E-07,0.56571,2697.4,143.59,115.81,97.062,140.97,89.138,103.09,129.66,127.85,152.12,159.43,118.92,163.41,128.42,24.409,-1.2803,1.0764,-1.1615,1.1395,-1.223,1.1096,-0.9785,0.74306,-0.54836,0.39088,-0.27208,0.17348,-0.069246,0.96211,0.13532,743.51,19.566,27.038,218.39,94.884,12.373,0.074428,Disgust
-8.9997,1.3697,0.30418,0.51581,0.47164,0.27725,-0.128,-0.12412,-0.072854,0.24714,-0.10694,0.061772,0.25922,-0.45577,2.5982,-0.35886,0.096466,0.0077515,-0.001858,0.02265,0.011788,-0.0036587,-0.002281,-0.0035507,0.019076,-0.0086716,-0.0035469,0.019802,-0.015761,0.10663,0.074639,0.013727,-0.0032686,-0.021838,0.0024137,-0.0019108,-0.003124,0.0002535,0.0023647,0.0053033,-0.0020126,0.00061167,0.0020291,0.0053222,0.022249,1.71E-07,1.55E-07,9.55E-06,3.26E-05,5.36E-06,3.19E-06,2.03E-05,6.96E-06,4.58E-06,2.42E-06,1.16E-06,1.25E-06,1.08E-06,1.68E-06,2.67E-06,2.31E-06,8.88E-07,9.12E-07,3.45E-07,4.08E-07,4.60E-07,2.01E-07,5.07E-08,6.79E-08,1.72E-07,8.67E-08,9.70E-08,9.21E-08,5.47E-08,7.86E-08,1.03E-07,1.22E-07,3.11E-06,6.71E-06,0.0037176,4.3319,-3.79E-07,0.54546,3150.4,115.36,107.4,94.668,131.74,90.461,100.06,119.79,104.77,136.86,126.87,102.39,151.11,115.12,18.552,-1.0302,0.77619,-0.92467,0.7832,-0.72575,0.54363,-0.55027,0.45624,-0.33735,0.20266,-0.16062,0.1888,-0.064843,0.64886,0.15634,585.26,13.301,18.047,246.78,92.739,10.292,0.063471,Disgust
-8.029,1.7939,0.74034,1.0143,0.58484,0.36336,-0.19703,-0.32829,-0.022936,0.13363,-0.21868,0.13924,0.23422,-0.2917,2.3964,-0.31675,0.092941,0.0066659,0.064784,0.017378,0.011746,-0.012055,-0.0052372,0.0076278,0.012629,-0.012799,0.006995,0.011564,-0.0088082,0.097201,0.0058252,0.0099392,0.0010601,0.014829,-0.0044328,0.0031784,-0.0011188,0.0014076,0.0014993,0.0031705,-0.0031805,0.00031098,-0.00021104,0.0024828,0.0052372,6.02E-07,3.26E-06,0.00010848,9.02E-05,2.46E-05,8.39E-05,4.38E-05,1.89E-05,7.06E-06,2.52E-06,3.44E-07,5.89E-07,6.77E-07,1.12E-06,2.50E-06,3.61E-06,1.77E-06,3.73E-07,2.54E-07,2.09E-07,4.20E-07,3.50E-07,6.85E-07,2.74E-06,1.81E-06,4.54E-07,8.21E-07,4.50E-07,3.16E-07,4.05E-07,3.52E-07,1.92E-07,1.26E-05,2.83E-05,0.015632,7.2742,-6.71E-07,0.46054,2357.1,245.49,146.53,138.7,233.09,119.86,138.23,193.61,203.91,184.19,252.83,174.86,247.44,189.89,47.456,-1.0845,0.84591,-0.69497,0.50558,-0.46772,0.24749,-0.27157,0.26065,-0.26835,0.089825,-0.088951,0.13272,-0.066154,0.5313,0.13739,2537.8,48.804,40.47,219.29,101.19,10.718,0.13475,Disgust
-7.9388,1.6597,0.48917,0.87557,0.56902,0.41236,-0.1171,-0.092332,-0.14054,0.048703,-0.21829,0.017717,0.26956,-0.3204,2.3471,-0.4575,0.10819,0.0058836,0.056204,0.02573,0.022292,0.00026871,-0.010962,0.00012999,-0.0021125,-0.0099327,-0.0083852,-0.0012314,-0.020879,0.1354,-0.030073,0.04141,-0.013775,0.0086524,0.0040225,-0.0021305,0.0031528,-0.0034295,-0.00020321,0.00022731,-0.0028974,-0.0037273,-0.004176,-0.00022669,0.01572,8.29E-07,2.07E-06,7.72E-05,6.40E-05,6.22E-06,6.31E-05,2.05E-05,7.78E-06,5.98E-06,1.07E-06,6.13E-07,8.63E-07,9.19E-07,1.07E-06,1.57E-06,1.89E-06,9.76E-07,3.30E-07,9.13E-08,1.74E-07,3.71E-07,1.52E-07,1.49E-07,9.52E-07,1.01E-06,5.00E-07,1.74E-07,1.68E-07,2.25E-07,2.29E-07,4.46E-07,2.31E-07,8.18E-06,2.00E-05,0.0086794,5.8862,-5.28E-07,0.5198,2465.2,218.9,140.12,128.59,201.25,102.86,108.06,165.14,162.1,135.07,214.68,142.81,202.19,160.15,40.713,-1.2192,1.1241,-1.0349,0.8654,-0.8526,0.58543,-0.58057,0.33369,-0.17699,0.067727,-0.11881,0.13751,-0.072437,0.74432,0.14271,1535.5,30.711,33.145,194.91,97.673,12.019,0.10013,Disgust
-7.4108,1.9416,0.15593,0.2294,0.42311,0.50121,-0.076655,-0.23533,0.010594,0.21628,-0.19451,0.11474,0.30844,-0.30892,2.2025,-0.25224,0.0007016,-0.0077711,-0.0012366,0.0050044,0.001369,-0.019521,-0.0032012,0.0047374,-0.0030254,-0.0067236,0.0027014,0.0078087,-0.020876,0.069871,-0.002705,-0.016789,-0.013656,0.0016324,-0.0030815,-0.0065395,-0.0056782,0.0034247,0.0011254,-0.00057461,-0.0014591,0.0005595,0.0019224,-0.0032168,0.0061086,3.83E-07,2.20E-07,2.51E-05,9.97E-05,8.64E-06,2.17E-05,4.87E-05,8.33E-06,6.24E-06,2.44E-06,3.88E-06,3.03E-06,4.51E-06,4.11E-06,3.62E-06,2.55E-06,8.49E-07,3.74E-07,1.23E-07,1.68E-07,4.64E-07,3.23E-07,6.15E-08,5.24E-08,1.22E-07,1.64E-07,9.22E-08,8.84E-08,1.83E-07,1.39E-07,1.06E-07,5.07E-08,7.71E-06,1.95E-05,0.0088652,5.5063,-6.32E-07,0.5219,2626.1,161.95,137.65,123.85,176.19,110.24,133.51,154.46,141.89,210.72,177.93,126.79,233.59,157.4,36.853,-1.321,1.0441,-1.0946,0.96953,-0.8196,0.71152,-0.51219,0.34752,-0.25657,0.04432,-0.083013,0.13002,-0.069997,0.77267,0.14468,2348.3,30.497,28.997,242.2,97.847,13.765,0.10322,Disgust
-9.8898,1.8168,0.43346,0.90731,0.64192,0.27254,-0.22586,-0.13577,-0.30028,0.019396,-0.19633,0.016066,0.20654,-0.49492,2.8819,-0.39571,0.081441,0.022432,0.043071,0.013913,0.0063438,-0.0026201,-0.001653,-0.016299,0.0038839,-0.006337,-0.0093255,0.0040946,-0.019751,0.11589,-0.022565,0.017964,0.0033137,0.011952,-0.0025542,-0.00064368,9.12E-05,0.0012031,-0.0047719,0.0002014,-0.00089103,-0.003144,-0.0014632,-0.00010054,0.0092628,5.31E-07,1.05E-06,3.97E-05,4.13E-05,2.68E-06,3.10E-05,3.09E-05,1.86E-05,2.41E-06,1.09E-07,9.45E-08,1.24E-07,1.67E-07,2.30E-07,4.98E-07,1.54E-06,8.55E-07,2.62E-07,2.35E-07,1.59E-07,1.83E-07,6.96E-08,3.91E-08,4.40E-08,5.98E-08,5.06E-08,5.99E-08,6.10E-08,5.26E-08,1.34E-07,1.47E-07,9.43E-08,5.42E-06,1.22E-05,0.0070138,6.3916,-4.06E-07,0.50079,2226.2,136.04,95.881,85.313,114.84,63.695,69.741,108.87,111.72,113.48,132.36,91.624,124.5,104.01,23.176,-1.2001,0.96874,-0.83688,0.54166,-0.46832,0.16779,-0.25252,0.27949,-0.2018,0.15948,-0.13771,0.11075,-0.07245,0.58746,0.12481,1339.8,20.612,32.479,216.2,93.019,10.256,0.074149,Disgust
-8.288,2.0069,0.56453,0.99518,0.5694,0.38241,-0.058547,-0.22968,-0.25114,0.040156,-0.19089,-0.031509,0.27959,-0.32397,2.4727,-0.2974,0.099871,0.015863,0.062383,0.026544,0.014389,-0.0031314,-0.0065172,-0.027767,0.00042587,-0.0053342,-0.0075634,0.0096326,-0.0091234,0.092824,-0.018586,0.0046051,0.0005958,0.0031144,0.0023853,-0.00024801,0.00086227,-0.0019426,-0.0042894,-0.0012468,0.0004446,-0.0031201,-1.93E-06,-0.0013406,0.0057263,9.68E-07,6.28E-06,9.42E-05,5.57E-05,2.53E-05,7.66E-05,3.86E-05,1.43E-05,1.08E-05,1.90E-06,1.00E-06,6.16E-07,6.00E-07,7.23E-07,2.73E-06,2.90E-06,7.75E-07,4.26E-07,2.63E-07,2.51E-07,6.63E-07,2.51E-07,7.47E-08,9.72E-08,1.76E-07,8.99E-08,7.23E-08,5.36E-08,9.34E-08,1.62E-07,2.34E-07,2.66E-07,1.05E-05,2.33E-05,0.011383,8.4077,-7.18E-07,0.46639,1781.7,219.99,145.01,124.08,204.34,100.71,112.38,168.43,171.06,146.18,229.67,161.4,207.17,165.87,42.55,-1.3534,1.0953,-1.1398,0.91762,-0.82349,0.66764,-0.54893,0.38422,-0.23949,0.1947,-0.19698,0.14349,-0.07492,0.78812,0.099527,2189.7,39.102,36.829,206.22,98.383,12.85,0.11558,Disgust
-6.5753,1.3077,0.122,0.66594,0.37972,0.23547,-0.18921,-0.047686,-0.093878,-0.058047,-0.085252,0.062593,-0.048239,-0.33263,1.9198,-0.38487,0.067125,-0.0079784,0.0062507,0.016613,0.011875,-0.0046709,-0.0052423,0.0043812,0.0031739,0.00848,-0.00011115,-0.0060327,-0.022385,0.11061,-0.022188,-0.010419,0.010703,-0.0090477,0.00013085,0.0061912,0.0024937,0.0031784,0.0050133,-3.98E-05,0.0061834,-0.002675,0.0020559,-0.00064766,0.0087619,9.28E-07,1.99E-05,2.72E-05,4.06E-05,3.41E-05,2.24E-05,1.20E-05,5.05E-06,4.36E-06,3.84E-06,3.60E-06,1.66E-06,1.78E-06,2.62E-06,4.35E-06,2.16E-06,1.73E-06,5.63E-07,6.25E-07,7.78E-07,4.45E-07,6.86E-07,7.85E-07,8.90E-07,4.85E-07,5.06E-07,5.81E-07,5.17E-07,4.20E-07,3.69E-07,3.61E-07,1.64E-07,6.14E-06,1.06E-05,0.0060103,3.2656,-6.00E-07,0.6356,3441.8,189.14,233.27,181.66,235.99,161.82,162.53,202.11,187.03,194.84,230.81,209.62,247.8,203.05,28.814,-1.1648,1.1462,-1.0638,0.95869,-0.85713,0.70223,-0.63069,0.47413,-0.47493,0.37059,-0.23323,0.14327,-0.052456,0.79638,0.17147,967.78,25.468,28.324,143.9,98.018,12.383,0.092943,Disgust
-7.276,1.2375,0.55971,0.94601,0.49119,0.34973,0.092827,-0.073063,-0.06154,0.031394,-0.018123,0.038708,0.11302,-0.27451,2.1428,-0.48179,0.097397,0.023812,0.12565,0.047777,0.023952,0.0094143,0.0047912,-0.007861,-0.0021602,0.0075478,0.024085,0.0069304,-0.0092657,0.14736,0.023247,0.0020105,0.0036465,0.039666,0.014582,0.0049579,-0.001102,0.0011984,0.00064487,-0.0044111,-0.0011246,0.0059399,0.002166,0.0070324,0.012211,4.92E-06,7.80E-05,3.04E-05,8.00E-05,2.62E-05,2.74E-05,1.71E-05,1.15E-05,5.17E-06,4.78E-06,3.84E-06,2.70E-06,3.61E-06,1.77E-06,1.15E-06,1.08E-06,1.03E-06,3.39E-07,3.15E-07,6.09E-07,4.45E-07,4.35E-07,5.52E-07,3.01E-07,2.12E-07,2.49E-07,2.95E-07,3.59E-07,4.22E-07,4.57E-07,5.02E-07,3.22E-07,9.58E-06,2.00E-05,0.0079668,5.2748,-6.54E-07,0.53545,2863.8,187.99,265.22,186.77,287.67,146.13,154.78,179.13,179.18,186.73,240.81,181.17,283.2,206.56,49.243,-1.0337,0.82454,-0.85423,0.54969,-0.60123,0.4331,-0.46238,0.40163,-0.35168,0.2099,-0.081327,0.11008,-0.071302,0.59006,0.146,1278.4,34.55,29.816,157.34,99.172,14.659,0.1118,Disgust
-7.4864,1.3966,0.34669,1.0108,0.30513,0.30668,-0.0077558,-0.17327,-0.10535,-0.10424,-0.09086,-0.11627,0.063481,-0.35806,2.1935,-0.25575,-0.0031094,-3.81E-05,0.0336,0.0085083,0.012211,-0.0057677,-0.0035725,0.001054,-0.0088031,-0.0095426,0.0027984,0.0011788,-0.017479,0.072469,-0.0052697,-0.028244,0.0051434,-0.0071764,0.0027132,-0.00053166,-0.0038135,-0.00064716,0.00099054,0.0034243,-0.0020336,0.0044789,-0.0015921,-0.0025045,0.0085827,1.28E-06,2.71E-05,2.22E-05,2.96E-05,5.65E-05,2.92E-05,2.31E-05,3.03E-05,8.87E-06,1.72E-06,1.32E-06,1.37E-06,2.15E-06,3.00E-06,1.65E-06,8.36E-07,7.69E-07,2.77E-07,5.79E-07,9.71E-07,4.72E-07,5.75E-07,8.25E-07,7.28E-07,5.60E-07,8.08E-07,1.20E-06,8.62E-07,5.92E-07,4.20E-07,3.47E-07,1.42E-07,7.82E-06,1.36E-05,0.0089057,4.3585,-5.96E-07,0.58375,2987.7,173.5,225.73,181.34,245.1,147.66,151.42,189.07,190.88,190.32,248.82,195.52,245.98,198.78,35.216,-1.1605,1.2461,-0.9143,0.73913,-0.72396,0.65719,-0.77032,0.58983,-0.45537,0.28034,-0.28012,0.19116,-0.050068,0.77165,0.16203,1997.6,32.747,36.095,166.78,98.376,11.1,0.10634,Disgust
-7.8187,1.528,0.99606,0.96407,0.75215,0.33516,0.41187,-0.21696,-0.10644,-0.036772,-0.095339,-0.00097517,0.11336,-0.24419,2.3371,-0.46911,0.12911,0.039528,0.029406,0.05346,-0.020256,0.02617,-0.014937,0.0011285,-0.0049058,-0.0067268,0.0033138,0.0083593,-0.017342,0.1413,-0.029145,0.004048,-0.0030898,0.00070914,0.0032641,-0.01017,0.0023408,0.0022212,0.0016659,-0.0014247,-0.00067861,-0.00039295,0.0017508,-0.0022231,0.0088722,4.23E-06,6.63E-05,5.99E-05,6.56E-05,6.33E-05,3.58E-05,6.64E-06,6.87E-06,1.48E-06,4.78E-07,4.50E-07,1.13E-06,6.42E-07,7.94E-07,5.86E-07,4.37E-07,3.44E-07,1.13E-07,2.14E-07,6.72E-07,5.08E-07,1.43E-06,1.34E-06,6.09E-07,1.04E-06,9.89E-07,8.10E-07,7.05E-07,6.55E-07,7.17E-07,8.40E-07,2.91E-07,1.02E-05,2.15E-05,0.011237,6.4229,-5.31E-07,0.5408,2519.3,196.4,273.79,172,241.74,134.84,139.04,177.45,168.19,165.47,210.95,203.5,272.45,196.32,46.589,-0.79047,0.38245,-0.53345,0.45897,-0.62436,0.33083,-0.30034,0.42766,-0.3539,0.20248,-0.10136,0.075444,-0.068836,0.44354,0.17477,1352,37.556,38.414,137.83,99.462,13.494,0.11391,Disgust
