MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Mean MFCC,Std MFCC,Delta MFCC 1,Delta MFCC 2,Delta MFCC 3,Delta MFCC 4,Delta MFCC 5,Delta MFCC 6,Delta MFCC 7,Delta MFCC 8,Delta MFCC 9,Delta MFCC 10,Delta MFCC 11,Delta MFCC 12,Delta MFCC 13,Mean Delta MFCC,Std Delta MFCC,Delta Delta MFCC 1,Delta Delta MFCC 2,Delta Delta MFCC 3,Delta Delta MFCC 4,Delta Delta MFCC 5,Delta Delta MFCC 6,Delta Delta MFCC 7,Delta Delta MFCC 8,Delta Delta MFCC 9,Delta Delta MFCC 10,Delta Delta MFCC 11,Delta Delta MFCC 12,Delta Delta MFCC 13,Mean Delta Delta MFCC,Std Delta Delta MFCC,Mel Spectrogram 1,Mel Spectrogram 2,Mel Spectrogram 3,Mel Spectrogram 4,Mel Spectrogram 5,Mel Spectrogram 6,Mel Spectrogram 7,Mel Spectrogram 8,Mel Spectrogram 9,Mel Spectrogram 10,Mel Spectrogram 11,Mel Spectrogram 12,Mel Spectrogram 13,Mel Spectrogram 14,Mel Spectrogram 15,Mel Spectrogram 16,Mel Spectrogram 17,Mel Spectrogram 18,Mel Spectrogram 19,Mel Spectrogram 20,Mel Spectrogram 21,Mel Spectrogram 22,Mel Spectrogram 23,Mel Spectrogram 24,Mel Spectrogram 25,Mel Spectrogram 26,Mel Spectrogram 27,Mel Spectrogram 28,Mel Spectrogram 29,Mel Spectrogram 30,Mel Spectrogram 31,Mel Spectrogram 32,Mean Mel Spectrogram,Std Mel Spectrogram,Spectral Flux,Spectral Skewness,Spectral Slope,Spectral Entropy,Spectral Rolloff,Chromagram 1,Chromagram 2,Chromagram 3,Chromagram 4,Chromagram 5,Chromagram 6,Chromagram 7,Chromagram 8,Chromagram 9,Chromagram 10,Chromagram 11,Chromagram 12,Mean Chromagram,Std Chromagram,LPC 1,LPC 2,LPC 3,LPC 4,LPC 5,LPC 6,LPC 7,LPC 8,LPC 9,LPC 10,LPC 11,LPC 12,Mean LPC,Std LPC,ZCR,Total Energy,Mean Energy,Std Energy,Pitch,Intensity,HNR,RMS,Label
-20.444,3.1461,0.94787,1.0075,0.055499,0.062538,0.34735,-0.058045,-0.25979,0.03315,-0.17842,-0.010083,-0.18692,-1.1951,5.8556,-0.38463,0.031482,0.01102,0.0052487,0.0050627,0.0038697,0.0052979,0.0054493,0.0032953,0.0051005,0.0045139,0.0027068,0.0031341,-0.022958,0.10894,0.0028872,-0.00016447,0.0013755,6.44E-05,-0.001404,-0.00032517,-0.00094027,-0.00036356,-0.0015012,-0.00066895,-0.00016598,0.00079588,0.00072708,2.43E-05,0.0011984,5.40E-08,1.37E-07,2.77E-07,8.10E-07,9.41E-07,1.29E-07,4.97E-08,1.60E-08,4.60E-09,2.18E-09,1.41E-09,6.58E-10,6.22E-10,1.11E-09,4.08E-10,6.79E-10,3.36E-10,1.66E-10,2.67E-10,3.13E-10,2.92E-10,8.71E-11,3.12E-11,3.49E-12,1.28E-13,1.43E-14,1.28E-14,1.33E-14,1.17E-14,1.16E-14,1.18E-14,1.15E-14,7.58E-08,2.18E-07,0.00013684,31.358,-1.57E-08,0.27412,1039.7,1.0958,2.2748,3.5435,3.5691,2.6964,5.2217,7.7115,12.856,12.954,10.003,5.0639,1.2299,5.6849,4.2441,-1.8281,0.93562,0.10063,-0.22832,-0.02627,0.038064,-0.0015722,0.0031014,0.029204,-0.030647,-0.0081664,0.018514,-0.083159,0.61798,0.025012,51.838,0.39571,0.77333,259.64,73.454,8.0524,0.0089278,Angry
-20.831,3.2531,1.0354,0.98513,0.014165,-0.030132,0.22973,0.039953,-0.13026,0.039388,-0.13307,0.020552,-0.060198,-1.1975,5.9723,-0.2639,0.013401,0.0032114,0.00050288,0.0037189,0.0057785,0.0063205,0.0054208,0.0035578,0.0028444,0.0033857,0.0037598,0.0042362,-0.015982,0.074552,0.001134,0.0015317,0.0008486,-2.41E-05,-0.00083141,-0.00088884,0.0002485,0.00056799,0.00048649,0.00049798,0.00062206,0.00016191,0.00029265,0.0003575,0.00067949,4.54E-08,1.14E-07,3.72E-07,5.38E-07,5.68E-07,1.98E-07,8.67E-08,2.28E-08,7.27E-09,3.38E-10,1.09E-10,2.61E-10,2.28E-10,3.44E-10,5.81E-10,7.42E-10,2.77E-10,2.43E-10,3.74E-10,2.17E-10,1.17E-10,2.77E-11,5.72E-12,5.64E-13,3.29E-14,1.37E-14,1.28E-14,1.31E-14,1.16E-14,1.16E-14,1.20E-14,1.13E-14,6.11E-08,1.50E-07,0.00011431,29.753,-1.49E-08,0.28765,1051,0.85054,2.4507,3.3081,3.7857,2.5989,5.3893,7.8474,9.7916,12.067,9.7751,5.034,1.1087,5.3339,3.7122,-1.7777,0.80549,0.17371,-0.18041,-0.078049,0.042211,0.017258,0.00084246,0.010959,-0.033571,0.012147,0.0092348,-0.083157,0.58763,0.022074,62.906,0.32095,0.65263,250.3,73.195,8.1006,0.0082047,Angry
-19.923,3.4035,0.55424,1.2251,0.30829,-0.055532,0.060507,0.013524,-0.17512,0.036201,-0.22152,0.047043,-0.18765,-1.1473,5.726,-0.2496,0.018504,0.0028418,-0.00081469,0.0045558,0.0031377,0.0059776,0.0065765,0.005624,0.0033343,0.0037942,0.0018383,-0.0005168,-0.014981,0.070656,-0.0052001,0.0057361,5.40E-05,-0.0024617,0.0026443,0.00081814,-0.00054532,0.00019306,0.0022647,0.00095435,0.001277,0.00068518,0.00086485,0.00056036,0.0025627,5.52E-08,1.59E-07,4.22E-07,7.83E-07,5.11E-07,9.64E-08,2.13E-08,7.07E-09,4.68E-09,1.07E-09,2.71E-09,2.35E-09,1.69E-09,1.57E-09,1.64E-09,1.21E-09,2.98E-10,1.77E-10,2.27E-10,1.17E-10,5.75E-11,1.23E-11,3.73E-12,6.05E-13,3.01E-14,1.34E-14,1.25E-14,1.30E-14,1.16E-14,1.15E-14,1.18E-14,1.12E-14,6.48E-08,1.76E-07,0.00011741,25.794,-1.63E-08,0.28592,856.33,1.3506,3.1518,3.7079,3.566,2.3123,5.2325,6.4964,10.971,15.17,10.891,5.3232,1.4072,5.7983,4.3602,-1.8579,0.86331,0.22531,-0.18075,-0.10912,0.024533,0.037073,-0.0066333,0.0041346,-0.011313,0.00068985,0.012797,-0.083158,0.61879,0.018235,67.476,0.32597,0.5495,230.59,74.371,9.1807,0.008878,Angry
-20.216,3.5978,0.71657,1.4408,0.40274,0.12281,0.10009,0.011129,-0.26898,-0.0084262,-0.20832,0.011285,-0.21532,-1.1165,5.8336,-0.30477,0.020047,0.013898,-0.0015583,-0.0049246,0.0047884,0.0086856,0.0040424,0.0031594,0.0049745,0.0055103,0.0081313,0.0049665,-0.017927,0.08641,-0.0021667,0.0027424,0.0022035,-0.004851,-0.001648,0.001381,0.00013918,-0.0010638,0.0027721,0.003041,0.0013056,0.00345,0.0010208,0.00064048,0.0024601,5.22E-08,1.46E-07,5.63E-07,9.41E-07,5.61E-07,1.84E-07,1.25E-08,5.51E-09,5.40E-09,1.64E-09,3.90E-09,1.93E-09,1.67E-09,1.55E-09,3.75E-10,3.73E-10,2.64E-10,2.61E-10,2.27E-10,1.76E-10,8.44E-11,1.72E-11,5.08E-12,6.84E-13,3.61E-14,1.28E-14,1.22E-14,1.30E-14,1.19E-14,1.20E-14,1.22E-14,1.12E-14,7.76E-08,2.11E-07,0.00014877,22.88,-1.74E-08,0.26918,780.36,1.2554,2.9001,3.9603,4.0147,2.2779,5.1476,6.6234,11.957,17.022,11.545,6.1519,1.282,6.1781,4.9065,-1.7984,0.71038,0.2664,-0.088851,-0.10201,-0.011933,0.02199,0.011397,0.011671,-0.042093,-0.0047456,0.028106,-0.083176,0.58377,0.018111,66.937,0.39145,0.55574,227.75,75.531,7.9959,0.010165,Angry
-15.72,3.8155,0.77586,1.4015,0.57052,-0.39548,0.16263,0.10741,-0.36721,0.11322,-0.24253,-0.042199,0.090778,-0.74843,4.634,-0.2192,0.033576,0.0071092,0.0032593,0.0022931,0.0010574,-0.00073257,0.00075647,0.00089096,0.00036225,0.00040048,0.0012711,0.00041799,-0.012964,0.062625,0.0019497,0.00029083,-0.0013291,0.0013465,0.00070936,-0.00033396,-0.00017022,-0.00096681,-0.00047533,0.00041749,-0.0017851,-0.0012382,0.0015224,-4.81E-06,0.0011719,5.48E-06,1.56E-05,1.76E-05,6.24E-05,2.51E-05,6.36E-06,1.32E-06,1.81E-07,1.44E-07,5.57E-08,3.67E-08,6.45E-08,2.98E-08,2.30E-08,2.81E-08,5.63E-09,4.18E-09,1.10E-08,1.85E-08,9.25E-09,5.24E-09,1.98E-09,1.92E-10,9.64E-12,3.46E-13,3.44E-14,2.15E-14,1.91E-14,1.45E-14,2.06E-14,1.39E-14,1.26E-14,4.20E-06,1.22E-05,0.0068395,46.193,-1.29E-07,0.22407,616.24,7.6929,19.374,18.033,19.773,12.251,29.808,37.438,84.72,111.11,112.26,45.758,7.6889,42.159,38.778,-1.8385,0.84656,0.085918,-0.10379,-0.029334,0.035551,0.014967,-0.012404,-0.0070663,-0.0052919,-0.0096104,0.024063,-0.083244,0.60566,0.0085646,4447.5,23.912,33.208,262.33,97.506,7.7816,0.089505,Disgust
-15.285,4.4204,0.055397,1.1168,0.56536,-0.48645,0.19765,0.066006,-0.31732,0.31007,-0.35794,0.060156,0.14714,-0.73137,4.5499,-0.24558,0.040628,0.0066531,0.0073872,0.0013576,0.00021498,0.0028218,-0.00079828,-0.0011785,0.00145,-0.00091981,0.0013875,-0.0031018,-0.014591,0.070307,0.00068371,0.0018067,0.00019504,-0.0021709,-0.0011489,-0.00069529,0.0015962,-0.00063886,-0.00031663,0.00070431,-0.00031887,0.00038638,-0.0010843,-7.70E-05,0.001125,5.41E-06,1.39E-05,1.70E-05,1.77E-05,1.61E-05,1.24E-05,2.95E-06,8.38E-07,4.45E-07,2.35E-07,1.56E-07,1.25E-07,6.93E-08,4.53E-08,2.75E-08,2.73E-09,2.22E-10,8.52E-10,2.28E-09,1.58E-09,8.68E-10,3.51E-10,4.02E-11,2.36E-12,9.66E-14,1.67E-14,1.57E-14,1.58E-14,1.29E-14,1.62E-14,1.30E-14,1.20E-14,2.73E-06,5.70E-06,0.0039107,52.763,-1.30E-07,0.23796,440.72,8.6243,25.551,23.254,29.401,17.921,39.998,51.843,58.341,106.42,104.86,31.411,9.1091,42.228,33.218,-1.774,0.64911,0.22137,-0.016831,-0.063664,-0.028135,-0.002894,-0.0029636,-0.0039264,0.00045965,0.0036258,0.018793,-0.08325,0.56726,0.0087496,2767.4,16.571,18.214,254.5,96.549,7.8154,0.077551,Disgust
-16.8,3.9998,0.59032,1.1428,0.49668,-0.47622,0.34177,0.080943,-0.28866,0.13908,-0.26971,0.10174,0.10229,-0.83381,4.93,-0.41095,0.060239,0.015546,0.0085731,0.0042682,0.0027105,0.0030066,0.0016729,-0.0004854,-0.00067168,-0.0015125,-2.93E-05,0.00074243,-0.024376,0.11731,0.0083094,0.0039437,-0.0026521,0.0017387,-0.0014908,-0.00439,0.00010312,-0.00059876,-0.0012666,0.00054212,-0.00042233,-0.0011459,-0.0011303,0.00011848,0.0031755,6.20E-06,2.67E-05,2.34E-05,4.30E-05,2.37E-05,1.42E-05,6.22E-06,1.43E-06,4.89E-07,3.48E-07,1.11E-07,5.90E-08,7.78E-08,7.48E-08,6.59E-08,6.76E-09,1.27E-10,4.69E-10,1.21E-09,5.64E-10,4.33E-10,2.32E-10,4.59E-11,2.40E-12,9.60E-14,1.49E-14,1.76E-14,1.68E-14,1.24E-14,1.90E-14,1.28E-14,1.19E-14,4.57E-06,1.03E-05,0.0075914,92.832,-1.37E-07,0.20703,320.84,6.7297,17.411,22.973,23.212,18.754,32.166,51.546,73.587,110.25,112.3,52.288,9.9324,44.262,36.881,-1.6286,0.55093,0.14872,-0.045138,-0.058504,-0.0049736,0.023011,0.0086326,-0.014533,-0.018416,0.01068,0.029042,-0.083266,0.51368,0.0073169,2571.3,25.713,40.282,292.06,96.894,8.5172,0.088417,Disgust
-16.274,3.3658,0.71103,1.4837,0.72917,-0.47054,0.16209,0.22509,-0.44389,0.042598,-0.31904,-0.10728,0.24272,-0.81945,4.7553,-0.215,0.0313,0.0064674,0.0066556,0.0029114,-0.00031591,-0.0019963,0.001596,-0.00043932,-0.0011853,-0.00045174,0.0015546,0.0015296,-0.012875,0.061345,-1.78E-05,-0.00011105,6.06E-05,-0.00016644,-0.00011156,0.00021157,-0.00044001,-1.47E-05,6.79E-05,8.25E-05,-0.00021034,-0.0001764,0.00010269,-5.56E-05,0.0001713,4.41E-06,1.45E-05,1.64E-05,3.89E-05,8.17E-06,2.28E-06,2.79E-07,1.19E-07,2.43E-08,3.34E-09,1.19E-08,4.29E-08,3.77E-08,2.00E-08,2.10E-08,3.13E-09,7.87E-10,3.17E-09,5.58E-09,2.54E-09,1.68E-09,5.19E-10,4.75E-11,6.17E-12,1.74E-13,1.95E-14,1.69E-14,1.62E-14,1.31E-14,1.77E-14,1.34E-14,1.21E-14,2.66E-06,7.75E-06,0.0037683,56.573,-9.85E-08,0.19462,289.26,6.3718,12.711,11.286,11.712,7.0872,18.272,21.921,53.474,91.934,96.398,36.095,6.1257,31.116,32.554,-1.7941,0.77407,0.15398,-0.10629,-0.075794,0.01857,0.038955,0.004066,-0.020642,-0.019029,-0.0065087,0.033486,-0.083267,0.58615,0.0056518,2886.3,15.435,22.281,281.31,95.796,6.5542,0.072246,Disgust
-15.649,4.4526,0.53123,0.70461,0.33769,-0.39726,0.13743,0.085803,-0.46437,0.17807,-0.19985,-0.19371,0.21409,-0.78947,4.6375,-0.24909,0.022084,-0.012748,0.025244,0.0028312,-0.00049759,-0.013344,0.0058965,-0.0074768,-0.0083653,-0.0057722,-0.0056258,0.0021846,-0.018822,0.070206,0.024328,-0.0063749,-0.0083269,0.0056777,0.00017934,-0.00036006,-0.0048565,0.0027847,-0.0024525,-0.0021443,-0.0013529,-0.0020738,0.00070317,0.00044083,0.0080636,6.13E-06,2.10E-05,2.02E-05,5.34E-05,2.67E-05,2.53E-05,2.42E-06,1.56E-06,3.54E-07,1.02E-07,3.69E-08,1.83E-08,1.31E-08,2.29E-08,1.63E-08,7.62E-10,9.23E-10,9.08E-09,2.30E-08,1.64E-08,4.25E-09,9.65E-10,1.15E-10,5.16E-12,2.25E-13,3.02E-14,1.87E-14,1.86E-14,1.43E-14,2.03E-14,1.40E-14,1.26E-14,4.92E-06,1.18E-05,0.006771,53.432,-1.42E-07,0.21864,477.65,6.1675,22.287,21.122,24.324,15.798,43.545,61.215,78.174,110.73,115.44,53.367,7.0433,46.601,38.142,-1.7549,0.69737,0.12026,-0.056992,-0.036213,0.0030275,0.013565,0.015199,0.0093735,-0.01618,-0.0057755,0.012105,-0.083264,0.5643,0.0089167,3654.9,27.689,38.997,268.08,97.249,7.364,0.092119,Disgust
-16.835,3.7691,0.69065,1.3302,0.44128,-0.51386,0.087557,0.25972,-0.29407,0.029458,-0.21792,-0.11899,0.17786,-0.86107,4.9239,-0.29191,0.047246,0.0090094,0.0075103,0.0036602,-0.00067251,0.003683,-0.0020577,0.0026823,-0.0022284,6.77E-05,0.0022786,-0.0016029,-0.017103,0.083582,0.0056759,0.0002698,0.0042161,-0.0013839,-0.0011185,-0.0022741,-0.00032703,-0.00073832,-0.000343,-0.00038397,-0.00089007,-0.0015859,-0.0012908,-1.34E-05,0.0023146,6.72E-06,8.57E-06,1.71E-05,1.95E-05,1.98E-05,6.06E-06,3.06E-06,4.57E-07,5.71E-08,9.47E-08,6.65E-08,5.93E-08,7.46E-08,6.97E-08,5.01E-08,4.59E-09,5.16E-10,4.04E-09,8.92E-09,9.12E-09,3.94E-09,1.07E-09,1.45E-10,8.86E-12,2.66E-13,2.85E-14,1.83E-14,1.62E-14,1.32E-14,1.68E-14,1.30E-14,1.18E-14,2.55E-06,5.73E-06,0.0036396,65.958,-1.11E-07,0.19803,438.61,7.1135,15.631,18.385,22.701,11.551,23.641,40.126,61.37,78.902,108.54,28.52,7.5757,35.338,31.778,-1.7325,0.74767,0.085073,-0.10878,-0.042019,0.037324,0.021155,-0.017795,-0.013982,-0.0041611,0.01007,0.01858,-0.083282,0.56416,0.0056741,2313.1,16.405,20.542,281.33,96.393,6.3921,0.076276,Disgust
-16.657,3.481,0.66187,0.95595,0.50827,-0.10298,0.093083,0.20576,-0.16813,0.0040191,-0.16782,-0.042355,0.2535,-0.84424,4.8486,-0.36232,0.062245,0.006497,0.010907,0.001813,-0.00076728,0.0046492,-0.0029271,0.0037495,-0.0036325,0.0014036,0.0005314,9.53E-06,-0.021373,0.10386,0.0024015,-0.0029612,0.0016298,0.00073667,-0.00011108,-0.0001927,0.00068519,-0.00022843,0.00023433,-0.0011592,0.00053192,-0.0006263,1.75E-05,7.37E-05,0.0013009,6.29E-06,1.64E-05,2.82E-05,7.63E-05,1.60E-05,6.84E-06,5.95E-07,3.99E-07,1.63E-07,5.17E-08,3.11E-08,4.57E-08,3.49E-08,1.14E-08,1.05E-08,1.72E-09,5.70E-10,5.67E-09,1.02E-08,5.53E-09,3.44E-09,8.74E-10,4.72E-11,1.11E-12,6.34E-14,2.48E-14,1.91E-14,1.79E-14,1.33E-14,2.16E-14,1.34E-14,1.21E-14,4.73E-06,1.45E-05,0.0088639,62.543,-1.16E-07,0.18567,390.03,7.556,13.282,17.367,17.558,10.91,27.724,31.281,63.325,108.72,103.94,42.56,6.5295,37.563,36.013,-1.6827,0.66409,0.11523,-0.10177,-0.055389,0.039881,0.049436,-0.0073991,-0.039382,-0.018927,0.016018,0.021671,-0.083266,0.54126,0.0056237,2950.3,25.655,40.841,280.2,96.455,6.019,0.086014,Disgust
-16.338,4.2577,0.45645,1.101,0.50751,-0.37296,0.15225,0.14407,-0.21024,0.23932,-0.26547,-0.081864,0.27764,-0.7794,4.8241,-0.22129,0.026426,0.0066855,0.0083463,0.0082725,0.0062545,0.0042616,0.0022525,-0.0012855,-0.0011188,-0.00224,-0.0024893,-0.002021,-0.012919,0.063089,0.0067661,0.0014399,-0.0056615,0.00013423,0.001816,-0.00090904,0.00016234,2.63E-05,-0.00061066,-0.0002521,-0.0014163,-0.0010358,0.00054336,7.71E-05,0.0027051,6.36E-06,1.98E-05,1.40E-05,2.61E-05,1.84E-05,1.65E-05,6.06E-06,1.04E-06,6.99E-07,1.51E-07,8.60E-08,8.33E-08,4.04E-08,5.52E-08,3.98E-08,2.34E-09,3.41E-10,9.47E-10,1.56E-09,5.59E-10,2.92E-10,1.03E-10,7.73E-12,9.03E-13,4.07E-14,1.41E-14,1.60E-14,1.60E-14,1.28E-14,1.68E-14,1.28E-14,1.20E-14,3.42E-06,7.15E-06,0.0047838,64.643,-1.28E-07,0.21514,330.1,6.0356,21.86,19.318,21.499,18.968,38.864,56.031,56.612,102.4,109.52,37.414,6.806,41.277,34.437,-1.6794,0.54147,0.20909,-0.0060774,-0.068332,-0.034732,0.0080824,0.017055,0.00090107,-0.010065,0.0023377,0.02057,-0.083255,0.52922,0.00758,3793.4,20.177,25.801,259.06,96.787,6.494,0.082844,Disgust
-15.431,3.934,0.44807,1.3384,0.70622,-0.55452,0.16204,0.15091,-0.22972,0.25479,-0.27169,0.035668,0.19529,-0.71241,4.565,-0.20658,0.029126,0.0064406,0.0048472,0.0022157,1.05E-05,6.36E-05,0.00024913,-0.0011225,-0.0011878,-0.00061306,6.22E-06,-0.001261,-0.012908,0.05876,0.00034781,0.00050692,9.95E-05,0.00072865,0.00021869,-0.00057406,3.76E-05,0.00010262,-0.00022116,-7.05E-05,-9.16E-05,-0.00038452,-0.00041857,2.16E-05,0.00037498,7.24E-06,2.61E-05,1.70E-05,3.58E-05,2.22E-05,1.21E-05,2.46E-06,6.03E-07,2.16E-07,1.49E-07,1.37E-07,2.36E-07,1.08E-07,6.32E-08,6.15E-08,7.63E-09,3.87E-09,7.09E-09,1.06E-08,9.04E-09,9.32E-09,3.45E-09,2.63E-10,2.43E-11,5.07E-13,5.06E-14,2.32E-14,1.74E-14,1.50E-14,1.94E-14,1.39E-14,1.28E-14,3.89E-06,8.91E-06,0.0061826,51.261,-1.39E-07,0.23812,710.92,12.345,23.915,23.418,24.34,17.612,39.575,51.687,65.546,119.62,113.68,47.598,10.815,45.846,37.053,-1.8727,0.89139,0.098041,-0.10028,-0.02614,0.015668,-0.012051,-0.017276,0.015671,0.010073,-0.035881,0.034338,-0.083259,0.62101,0.0091306,4337.6,21.907,36.735,245.45,97.128,9.1567,0.085027,Disgust
-15.566,4.1842,0.49792,1.1166,0.73361,-0.59794,0.23825,0.035867,-0.34496,0.048918,-0.21393,-0.01456,0.24265,-0.74147,4.6127,-0.21865,0.026634,0.013191,0.005187,0.0030465,0.007961,0.005286,7.17E-05,-0.0032435,-0.0013853,-0.00064539,-0.0012176,-0.0024436,-0.012785,0.062392,0.0052736,0.0016885,-0.0012727,0.0010693,0.00085582,-0.0005061,-2.97E-05,0.00040743,-0.00027831,0.00083554,-0.00077044,-0.00054853,7.75E-05,0.00052322,0.0016507,7.32E-06,3.31E-05,2.64E-05,5.75E-05,3.88E-05,2.32E-05,1.12E-06,4.10E-07,1.82E-07,1.54E-07,1.29E-07,1.83E-07,1.06E-07,8.26E-08,5.96E-08,6.50E-09,3.31E-09,3.10E-09,3.33E-09,1.26E-09,1.78E-09,5.36E-10,2.89E-11,2.45E-12,8.54E-14,1.98E-14,1.88E-14,1.86E-14,1.36E-14,2.23E-14,1.41E-14,1.27E-14,5.90E-06,1.40E-05,0.0087548,56.673,-1.55E-07,0.21763,356.41,9.7143,23.402,24.462,27.673,14.083,43.846,60.421,88.085,135.21,116.75,60.444,9.148,51.103,42.477,-1.7618,0.67761,0.18954,-0.062219,-0.081832,-0.0032817,0.040814,0.022887,-0.0090517,-0.025838,-0.018901,0.033094,-0.083245,0.56654,0.0086393,6211.4,32.017,40.972,258.53,98.13,8.8276,0.10209,Disgust
-16.035,3.8615,0.56471,1.1947,0.74535,-0.45196,0.069868,0.07618,-0.29561,0.15474,-0.27747,-0.051177,0.27437,-0.7823,4.7158,-0.26705,0.039228,0.010859,0.0085686,0.0040904,0.00026953,0.0010962,-7.56E-05,-0.00091019,-0.00082403,2.69E-05,0.00093443,-0.00010305,-0.015684,0.076306,0.0023971,-0.0010039,0.0010617,0.0016593,0.00044967,-4.12E-05,-0.00019171,0.00057531,-0.001408,3.82E-05,-0.00029315,-0.00034983,0.00049436,0.0002606,0.0010312,6.29E-06,1.44E-05,1.22E-05,1.57E-05,1.99E-05,6.72E-06,3.15E-06,5.11E-07,4.90E-07,1.00E-07,9.58E-08,1.10E-07,9.22E-08,5.94E-08,3.90E-08,5.09E-09,6.31E-10,1.38E-09,1.18E-09,6.26E-10,6.47E-10,2.97E-10,3.41E-11,2.55E-12,6.05E-14,1.54E-14,1.54E-14,1.53E-14,1.26E-14,1.59E-14,1.27E-14,1.21E-14,2.50E-06,5.37E-06,0.0035496,60.15,-1.13E-07,0.21563,293.11,7.3026,18.529,18.356,19.922,14.034,28.257,36.869,57.763,93.414,102.42,29.076,8.0291,36.165,31.986,-1.7693,0.71824,0.19207,-0.089358,-0.10549,-0.0073699,0.050781,0.027589,-0.020905,-0.034092,0.0078758,0.030767,-0.083267,0.57407,0.0065998,2315.9,15.236,19.445,260.09,96.023,6.7148,0.073282,Disgust
-15.58,3.8378,0.45185,0.87695,0.64919,-0.46181,0.073259,-0.028258,-0.24614,0.050308,-0.17257,-0.10312,0.10485,-0.81137,4.5702,-0.25809,0.042882,0.0066657,0.0073101,0.0040615,-0.0016035,0.0017291,-0.0019527,0.0018754,-0.0018229,0.0012631,0.00053072,0.00016006,-0.015153,0.073936,0.0014525,-0.001973,0.0016767,-0.0011205,0.00073752,-0.00025265,-0.00057193,0.00031735,-0.00018352,-0.00041336,0.00038452,-0.00011504,0.00026389,1.56E-05,0.00098051,7.37E-06,1.70E-05,1.93E-05,4.58E-05,4.79E-05,3.67E-05,5.34E-06,1.80E-06,2.64E-07,8.67E-08,8.71E-08,1.18E-07,5.41E-08,4.40E-08,2.76E-08,4.68E-09,2.62E-09,6.43E-09,8.56E-09,4.35E-09,4.25E-09,1.41E-09,8.27E-11,3.52E-12,1.04E-13,2.93E-14,1.95E-14,1.83E-14,1.36E-14,2.01E-14,1.38E-14,1.24E-14,5.69E-06,1.33E-05,0.0095044,58.289,-1.53E-07,0.21132,520.59,9.1628,30.552,26.66,30.534,15.436,47.776,70.186,100.28,110.83,115.93,44.148,9.188,50.891,39.13,-1.7768,0.78758,0.10916,-0.12775,-0.063622,0.037056,0.048986,0.0074323,-0.014274,-0.021625,-0.024786,0.039621,-0.083251,0.58256,0.0071937,5174.9,32.547,52.103,276.35,97.204,6.3578,0.096388,Disgust
-15.566,4.4353,0.39674,0.97432,0.6682,-0.60592,0.20405,0.039013,-0.19583,0.081813,-0.1139,-0.10404,0.23322,-0.73483,4.6281,-0.16653,0.026167,0.005207,0.0043859,0.0034416,-0.00032648,-0.00161,0.00054607,0.001246,-0.0012995,-0.00046196,0.0020971,0.00028009,-0.0097584,0.047652,0.0039576,-0.0013572,0.00050069,0.0021154,-2.21E-05,-0.00067796,-0.0006204,-0.00030453,-0.0015099,-0.00028774,-0.0011919,-0.0007692,-0.000124,-2.24E-05,0.0015152,7.84E-06,1.84E-05,2.19E-05,3.95E-05,1.85E-05,1.38E-05,2.32E-06,5.48E-07,2.09E-07,2.05E-07,7.05E-08,5.05E-08,4.25E-08,4.27E-08,2.72E-08,1.66E-09,1.80E-09,1.70E-08,2.49E-08,8.50E-09,7.22E-09,2.24E-09,1.26E-10,9.04E-12,2.45E-13,4.00E-14,2.00E-14,1.83E-14,1.46E-14,1.92E-14,1.37E-14,1.27E-14,3.86E-06,8.98E-06,0.0058499,44.533,-1.34E-07,0.23463,564.78,7.8918,20.283,26.242,24.092,15.251,41.117,50.168,69.321,110.99,115.63,37.396,8.4595,43.904,36.949,-1.8237,0.80616,0.10867,-0.089551,-0.04333,0.019899,0.024484,0.003203,-0.0018801,-0.0061065,-0.0073807,0.010412,-0.083259,0.59662,0.0096572,5275.8,21.891,32.252,250.1,97.063,8.9781,0.085416,Disgust
-14.963,3.9938,0.49468,0.77992,0.6915,-0.35569,0.25619,-0.0040417,-0.39398,0.050035,-0.14743,-0.1441,0.13191,-0.73926,4.4204,-0.16805,0.025203,0.0051901,0.0031983,0.00068154,-0.00019243,0.00044519,9.04E-05,-0.00021101,-0.00033241,0.00093444,0.00099268,0.00049643,-0.010119,0.047944,0.00053945,0.00057272,-3.31E-05,0.00062564,0.00069612,-0.00012254,-0.00028534,0.0002014,0.00038165,-0.00015092,-0.00016219,0.00031026,0.00026633,0.00021842,0.00033848,6.04E-06,2.19E-05,1.79E-05,3.86E-05,2.58E-05,1.84E-05,3.94E-06,1.33E-06,7.05E-07,2.48E-07,8.37E-08,9.39E-08,5.97E-08,4.37E-08,2.82E-08,4.69E-09,5.55E-09,6.02E-09,3.67E-09,2.22E-09,3.03E-09,9.46E-10,5.44E-11,6.81E-12,1.83E-13,2.46E-14,1.79E-14,1.72E-14,1.36E-14,1.94E-14,1.36E-14,1.25E-14,4.23E-06,9.47E-06,0.0057757,47.193,-1.43E-07,0.22864,436.51,8.2603,23.962,23.505,23.358,19.132,42.252,54.858,77.1,117.56,118.56,44.669,8.318,46.794,38.742,-1.8677,0.85836,0.15571,-0.11778,-0.086868,0.014056,0.050554,0.025778,-0.0073163,-0.036947,-0.034566,0.047654,-0.083251,0.6176,0.0084726,5891.9,24.247,31.057,255.53,97.442,9.0246,0.090415,Disgust
