MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Mean MFCC,Std MFCC,Delta MFCC 1,Delta MFCC 2,Delta MFCC 3,Delta MFCC 4,Delta MFCC 5,Delta MFCC 6,Delta MFCC 7,Delta MFCC 8,Delta MFCC 9,Delta MFCC 10,Delta MFCC 11,Delta MFCC 12,Delta MFCC 13,Mean Delta MFCC,Std Delta MFCC,Delta Delta MFCC 1,Delta Delta MFCC 2,Delta Delta MFCC 3,Delta Delta MFCC 4,Delta Delta MFCC 5,Delta Delta MFCC 6,Delta Delta MFCC 7,Delta Delta MFCC 8,Delta Delta MFCC 9,Delta Delta MFCC 10,Delta Delta MFCC 11,Delta Delta MFCC 12,Delta Delta MFCC 13,Mean Delta Delta MFCC,Std Delta Delta MFCC,Mel Spectrogram 1,Mel Spectrogram 2,Mel Spectrogram 3,Mel Spectrogram 4,Mel Spectrogram 5,Mel Spectrogram 6,Mel Spectrogram 7,Mel Spectrogram 8,Mel Spectrogram 9,Mel Spectrogram 10,Mel Spectrogram 11,Mel Spectrogram 12,Mel Spectrogram 13,Mel Spectrogram 14,Mel Spectrogram 15,Mel Spectrogram 16,Mel Spectrogram 17,Mel Spectrogram 18,Mel Spectrogram 19,Mel Spectrogram 20,Mel Spectrogram 21,Mel Spectrogram 22,Mel Spectrogram 23,Mel Spectrogram 24,Mel Spectrogram 25,Mel Spectrogram 26,Mel Spectrogram 27,Mel Spectrogram 28,Mel Spectrogram 29,Mel Spectrogram 30,Mel Spectrogram 31,Mel Spectrogram 32,Mean Mel Spectrogram,Std Mel Spectrogram,Spectral Flux,Spectral Skewness,Spectral Slope,Spectral Entropy,Spectral Rolloff,Chromagram 1,Chromagram 2,Chromagram 3,Chromagram 4,Chromagram 5,Chromagram 6,Chromagram 7,Chromagram 8,Chromagram 9,Chromagram 10,Chromagram 11,Chromagram 12,Mean Chromagram,Std Chromagram,LPC 1,LPC 2,LPC 3,LPC 4,LPC 5,LPC 6,LPC 7,LPC 8,LPC 9,LPC 10,LPC 11,LPC 12,Mean LPC,Std LPC,ZCR,Total Energy,Mean Energy,Std Energy,Pitch,Intensity,HNR,RMS,Label
-22.619,1.6671,-0.17734,0.9336,0.4132,0.21755,-0.037803,-0.17141,0.13477,-0.13813,-0.071059,0.084434,-0.1175,-1.5294,6.3588,-0.3331,0.013742,0.0034886,0.0033091,0.0033983,0.0017375,0.001049,0.001246,0.00079337,-0.0007186,-0.00053541,0.00016373,-0.00019821,-0.023509,0.093094,0.0014049,0.00011268,-7.94E-05,-0.00029925,-0.00022646,0.00030436,0.00047116,6.54E-05,0.00019923,-0.00013769,8.35E-05,0.0002023,0.00014463,0.00017272,0.00042741,2.05E-08,4.75E-08,9.64E-08,1.32E-07,8.39E-08,1.82E-08,4.30E-09,3.31E-09,3.15E-09,4.93E-09,4.77E-09,6.93E-09,3.38E-09,5.96E-10,2.00E-09,1.35E-09,8.03E-10,1.32E-09,2.21E-09,1.95E-09,6.43E-10,3.91E-10,2.43E-10,3.76E-10,3.18E-10,1.28E-10,7.04E-11,4.86E-11,3.16E-11,1.37E-11,5.03E-12,7.93E-13,1.38E-08,3.16E-08,1.70E-05,5.0919,-9.14E-09,0.50977,8413.9,4.7359,9.3309,7.2698,7.1343,2.6494,2.7815,4.2212,3.1648,4.0485,4.6613,2.6883,4.3372,4.7519,2.111,-1.1983,0.88074,-0.82529,0.62662,-0.53257,0.47513,-0.28824,0.18027,-0.25556,0.14361,-0.081753,0.017879,-0.071455,0.59863,0.079359,13.375,0.081553,0.13524,233.14,53.454,12.375,0.0038385,Angry
-18.601,2.072,-0.062379,0.68049,0.081961,0.26507,-0.55524,0.097422,-0.069638,-0.0077455,-0.0050822,0.047776,-0.031494,-1.2375,5.254,-0.26664,0.0158,-0.010652,0.0045621,0.0048017,0.0033024,-0.0091895,-0.0082873,0.0021057,-0.0026999,-0.00049876,0.0017491,-0.0036692,-0.020717,0.074227,-0.00094311,-0.00088655,-0.00039059,-0.00019413,0.00040936,0.00059889,-4.29E-05,-0.0004474,-0.00013975,-0.00049842,-0.00014174,0.0001173,-4.70E-05,-0.00020047,0.00044493,5.13E-09,7.61E-07,7.19E-07,1.12E-06,1.12E-06,1.03E-06,6.28E-07,2.30E-07,1.28E-07,7.97E-08,4.32E-08,4.54E-08,2.50E-08,1.18E-08,4.54E-09,3.09E-09,6.34E-09,7.80E-09,7.73E-09,2.72E-09,4.67E-09,2.44E-09,4.80E-09,2.74E-09,1.79E-09,3.34E-09,3.21E-09,8.49E-10,3.64E-10,2.10E-10,4.31E-11,9.27E-12,1.88E-07,3.60E-07,0.00027603,7.224,-3.11E-08,0.51097,5005.4,22.121,24.976,20.038,26.407,8.6681,8.7,13.55,9.9444,13.096,16.278,10.777,17.935,16.041,6.266,-1.589,1.2456,-1.0894,0.89357,-0.38992,0.37405,-0.48777,0.35847,-0.29567,0.19062,-0.010665,-0.043556,-0.070297,0.78546,0.104,219.28,1.1421,1.8395,232.31,65.656,12.077,0.015083,Angry
-21.366,1.84,0.61879,0.35206,0.26121,0.22564,0.13495,-0.075196,-0.0012674,0.083549,-0.023218,0.019375,0.049246,-1.3755,6.0275,-0.34874,0.0051414,0.0031666,0.0023507,0.0034197,0.0017099,0.00057192,-0.00038574,0.0004316,-0.00096411,-0.0014083,-0.00032681,-0.0012348,-0.025867,0.097033,-8.09E-05,-0.0016552,-0.0011814,-0.00053675,0.00066782,0.00025897,6.35E-05,-0.00018903,0.00021837,-0.00020578,-0.00025266,0.00038089,-0.00021488,-0.00020978,0.00062955,6.37E-08,5.87E-07,2.55E-07,4.90E-07,4.76E-07,6.50E-07,5.35E-07,1.68E-07,1.56E-07,3.63E-08,1.30E-08,8.72E-09,4.30E-09,8.44E-09,5.91E-09,3.01E-09,2.89E-09,1.63E-09,3.61E-09,6.52E-09,4.83E-09,2.22E-09,1.36E-09,8.34E-10,1.36E-09,9.68E-10,2.30E-10,1.42E-10,4.49E-11,2.02E-11,1.36E-11,4.33E-12,1.09E-07,2.02E-07,0.00018157,9.854,-2.21E-08,0.40177,5105.9,14.787,17.651,15.416,18.947,6.4617,5.5849,7.9251,6.0894,8.921,9.9645,8.7973,14.299,11.237,4.721,-1.27,1.2311,-1.1847,0.77613,-0.56475,0.45111,-0.42767,0.31819,-0.31389,0.18756,-0.11558,0.0093144,-0.075261,0.73979,0.063881,115.6,0.66437,1.429,250.45,61.167,13.412,0.010524,Angry
-113.01,1.7318,0.1969,0.52453,0.099975,0.27936,-0.17516,0.072727,-0.0032554,0.040384,0.031594,-0.047546,0.20524,-8.4656,31.415,-0.29127,0.015019,0.0030935,0.00093968,0.00099933,0.0027015,0.0021246,0.0014311,0.00053999,-0.00039257,3.32E-05,0.0001826,0.00098839,-0.020278,0.08152,-0.00059078,-4.43E-05,-0.00021935,-0.00024765,-0.00034144,-0.00024393,0.00016892,1.54E-05,0.00014997,2.51E-05,-7.39E-05,-0.00016781,-0.0002878,-0.00014289,0.00021202,7.87E-09,1.27E-07,7.20E-08,1.10E-07,2.07E-07,1.00E-07,4.60E-08,8.56E-09,1.90E-08,8.08E-09,5.38E-09,6.28E-09,1.76E-09,1.80E-09,2.33E-09,5.04E-10,1.23E-09,9.23E-10,2.48E-10,1.06E-10,2.14E-10,3.46E-10,6.90E-10,1.20E-09,1.88E-09,1.29E-09,5.10E-10,1.53E-10,7.71E-11,2.70E-11,6.34E-12,1.11E-12,2.29E-08,4.83E-08,3.46E-05,4.9744,-9.53E-09,0.56928,10336,7.168,8.4638,6.9768,8.4998,2.9918,3.0952,4.4351,3.909,4.8174,5.3615,3.8903,6.1861,5.4829,1.9547,-1.1431,1.0257,-0.87661,0.60702,-0.46305,0.39559,-0.36852,0.20464,-0.23022,0.13191,-0.092345,0.029407,-0.064961,0.60853,0.086656,26.916,0.14019,0.28336,191.01,0,19.514,0.0048599,Angry
-23.092,1.6307,0.16,0.55086,0.20253,0.18264,0.044868,-0.28382,0.078474,-0.17301,0.016349,0.044197,-0.023282,-1.5893,6.4781,-0.41073,0.0057049,0.0048668,0.0028853,0.00063605,-0.00057182,-0.00026626,-0.0011489,-0.00096371,0.00024656,0.0010203,0.00057764,0.0017452,-0.030461,0.11428,-0.0042319,-0.0024769,0.00038079,0.00065938,-8.60E-06,0.00018198,0.00049196,0.00037568,0.00020183,9.08E-05,0.0001643,-0.00048212,-9.91E-06,-0.00035867,0.0014046,1.97E-08,1.37E-07,1.18E-07,7.49E-07,7.13E-07,3.60E-07,1.08E-07,6.56E-08,6.15E-08,5.12E-08,2.68E-08,2.31E-08,1.43E-08,8.99E-09,3.88E-09,8.23E-09,6.79E-09,1.47E-09,4.30E-10,1.12E-09,6.72E-10,2.54E-10,2.17E-10,2.35E-10,3.54E-10,3.01E-10,1.24E-10,9.69E-11,5.05E-11,1.48E-11,7.56E-12,2.43E-12,7.75E-08,1.85E-07,0.00015761,4.1588,-1.80E-08,0.5391,10894,12.066,17.687,8.892,12.62,4.4067,4.218,6.1237,4.6592,7.2831,7.8793,5.6518,10.501,8.4991,4.0868,-1.1454,1.0119,-0.90469,0.6175,-0.47617,0.27171,-0.25276,0.17922,-0.22695,0.13784,-0.12787,0.010007,-0.075471,0.59931,0.068056,73.818,0.4732,0.89815,246.99,52.147,13.508,0.0085017,Angry
-244.04,1.0469,0.11078,0.18206,-0.17386,0.10704,-0.22709,-0.073075,-0.049523,-0.11222,-0.1992,-0.17492,-0.15636,-18.751,67.693,-0.33272,0.0080164,0.0013593,0.0014751,0.0015844,0.002343,0.0023432,0.0019271,0.00051368,0.00023925,-0.00088511,7.49E-05,6.69E-05,-0.024128,0.092746,0.00046615,0.0002504,-0.0007821,0.00021473,-0.00028822,-0.00010676,0.00059589,0.00031256,-0.0002903,-6.49E-05,-0.0002815,0.00013628,-4.59E-06,1.21E-05,0.00037299,1.23E-10,5.01E-09,7.18E-08,4.05E-07,5.32E-07,2.05E-07,3.23E-07,1.08E-07,6.29E-08,5.01E-08,5.94E-08,2.98E-08,1.49E-08,1.87E-08,2.74E-08,1.30E-08,7.33E-09,4.41E-09,2.00E-09,1.34E-09,1.60E-09,2.20E-09,2.26E-09,3.13E-09,2.45E-09,2.14E-09,2.22E-09,1.06E-09,6.14E-10,2.85E-10,1.23E-10,6.11E-11,6.12E-08,1.27E-07,0.00013703,5.38,-1.60E-08,0.54694,8945,13.738,17.137,9.8498,13.792,7.5469,7.3694,9.6456,7.8121,10.96,11.582,8.9032,13.461,10.983,3.0477,-0.98774,0.91546,-0.86075,0.79024,-0.4966,0.45336,-0.42493,0.30365,-0.27741,0.19363,-0.092607,0.029978,-0.03781,0.60383,0.096086,81.766,0.45175,0.92994,243.3,0,9.2292,0.0085662,Angry
-21.386,1.6782,-0.068892,0.62221,-0.00060981,0.19299,0.11452,-0.043757,0.16081,-0.079491,0.12454,-0.030529,0.17787,-1.426,6.0159,-0.3633,0.011702,0.0046871,0.0022477,0.0031009,0.0028916,0.0012819,0.00042852,-0.00038492,-0.001023,-0.00010251,0.0016671,0.0023216,-0.02573,0.10148,-0.0010203,-0.00077174,0.00062863,0.00044076,0.00063672,0.00031784,0.00049937,0.00081953,0.00035613,0.0003295,0.00047037,0.00044655,0.00061997,0.00029025,0.00054763,5.47E-08,9.55E-07,7.41E-07,1.37E-06,1.69E-06,9.20E-07,7.80E-07,2.67E-07,5.18E-07,2.46E-07,2.18E-07,1.65E-07,1.19E-07,1.97E-07,1.22E-07,6.28E-08,6.73E-08,1.60E-08,1.76E-09,1.93E-09,2.82E-09,3.02E-09,2.96E-09,2.01E-09,2.58E-09,2.71E-09,1.08E-09,3.54E-10,1.50E-10,6.96E-11,4.26E-11,1.62E-11,2.66E-07,4.37E-07,0.00045742,5.2991,-3.91E-08,0.41817,6573.8,24.948,29.903,21.708,28.834,12.274,11.188,16.634,12.253,16.221,20.18,14.955,24.676,19.481,6.5407,-1.1701,1.0649,-1.0235,0.71841,-0.5798,0.40562,-0.34758,0.2632,-0.30419,0.17272,-0.13862,0.020242,-0.076558,0.66258,0.074062,302.7,1.8458,3.8963,287.58,59.131,12.317,0.016412,Angry
-189.65,1.4848,0.35948,0.59057,0.060833,0.21503,-0.14705,-0.023966,0.12958,-0.16565,0.06312,0.11407,-0.011981,-14.383,52.662,-0.31669,0.013689,0.0042546,0.0039468,0.0029019,0.0034853,0.00336,0.0015712,-0.0002895,-0.0012779,-0.00047336,0.00027953,0.00082044,-0.021879,0.088661,0.00069082,3.13E-05,0.0002757,0.00097209,0.00067205,0.00033492,0.00040321,-0.00049842,-0.00020225,-0.00037585,-0.00016396,9.28E-05,5.15E-05,0.00017568,0.00043714,7.20E-09,4.78E-07,1.14E-06,1.16E-06,1.16E-06,1.08E-06,1.13E-06,5.76E-07,3.65E-07,4.67E-07,1.60E-07,7.78E-08,4.81E-08,3.07E-08,4.46E-08,7.47E-08,5.08E-08,2.56E-08,6.41E-09,1.33E-08,1.26E-08,1.85E-08,1.82E-08,2.60E-08,2.55E-08,2.37E-08,1.37E-08,6.21E-09,2.25E-09,8.63E-10,3.96E-10,9.66E-11,2.58E-07,4.13E-07,0.00049877,5.4612,-3.68E-08,0.50671,8245.6,30.419,35.717,26.5,29.251,15.931,16.703,21.179,17.992,23.783,28.392,19.105,27.489,24.372,6.2417,-1.2064,1.0151,-0.78902,0.66023,-0.49126,0.45935,-0.45514,0.37584,-0.34891,0.29376,-0.20266,0.062067,-0.052248,0.64422,0.089805,350.68,1.9375,3.9323,225.54,0,11.452,0.017874,Angry
-22.364,1.5169,0.13992,0.68764,0.25139,0.4582,-0.13919,-0.010482,0.16008,-0.22478,0.13818,-0.025814,0.018587,-1.4918,6.2875,-0.35749,0.0047695,0.0048344,0.0057855,0.0039432,0.0032016,-0.00036423,0.003299,0.0035731,-0.001321,0.0024541,-0.0011018,0.0011382,-0.025175,0.099874,-0.0038534,0.00064179,-0.00034289,-0.00058985,-0.00076705,-0.00047185,0.00079773,0.00055459,0.00041804,0.00022141,1.33E-05,0.00022945,-0.00023212,-0.00026007,0.0011879,5.85E-08,9.35E-08,9.08E-08,1.26E-07,1.65E-07,1.53E-07,4.38E-08,2.95E-08,2.95E-08,1.06E-08,9.40E-09,4.62E-09,2.97E-09,1.46E-09,1.32E-09,7.96E-09,3.62E-09,1.21E-09,7.44E-10,7.71E-10,1.12E-09,7.09E-10,7.64E-10,4.66E-10,4.55E-10,4.89E-10,2.58E-10,1.42E-10,5.38E-11,1.10E-11,2.42E-12,5.42E-13,2.62E-08,4.72E-08,3.46E-05,6.2501,-1.15E-08,0.44829,6072.9,8.3833,10.216,8.4306,8.7963,3.1051,3.4187,4.684,3.4525,4.8534,5.6755,4.451,6.3919,5.9882,2.4199,-1.2919,1.1043,-1.0722,0.76844,-0.49973,0.38035,-0.24532,0.11905,-0.18385,0.069168,-0.017898,-0.0441,-0.076141,0.67882,0.087169,26.89,0.16396,0.40688,262.75,55.28,13.353,0.004667,Angry
-114.51,1.6251,-0.023754,0.31934,-0.067405,0.2902,-0.036993,-0.15569,0.032956,0.036218,0.0031425,0.026855,0.093952,-8.6434,31.812,-0.45915,-1.52E-05,0.00086913,0.00062799,-0.00096167,-0.0012108,-0.00070401,-0.0020705,-0.0012543,-0.0012149,0.00060983,0.00028991,8.19E-05,-0.0357,0.12723,-0.011626,-0.001224,0.00038811,0.00026128,-0.00034927,-0.00045809,-0.00030689,-0.00072822,-0.00046802,-0.00043555,0.00016307,8.96E-05,0.00015939,-0.0011181,0.0031893,1.34E-09,1.65E-07,5.03E-07,3.91E-07,2.91E-07,3.07E-07,1.91E-07,9.85E-08,8.94E-08,1.01E-07,2.88E-08,1.50E-08,7.60E-09,9.57E-09,1.22E-08,6.05E-09,1.54E-09,8.41E-10,8.41E-10,6.57E-10,8.89E-10,7.76E-10,1.14E-09,1.99E-09,2.84E-09,2.47E-09,1.20E-09,2.68E-10,9.91E-11,3.89E-11,1.92E-11,6.94E-12,6.98E-08,1.30E-07,0.00011315,4.0026,-1.71E-08,0.61454,10474,12.171,16.597,11.12,11.957,5.0587,4.6674,7.4133,5.6227,8.0472,10.25,7.1824,10.211,9.1914,3.5167,-1.1911,1.1539,-0.96939,0.73985,-0.42251,0.35425,-0.33837,0.1989,-0.25253,0.22563,-0.14271,0.030483,-0.051127,0.66058,0.059567,75.137,0.4446,0.74708,225.5,0,60.989,0.0089677,Angry
-21.475,1.8064,0.54314,0.52322,0.14254,0.30067,0.15672,-0.20835,0.12974,0.039855,-0.099057,0.034088,-0.019111,-1.3942,6.0549,-0.36805,0.00427,0.0042358,0.0029548,0.0030195,0.0026024,0.0011057,0.00094115,0.00049886,0.0010147,0.0010222,3.21E-05,0.001079,-0.02656,0.10261,-0.0016823,-0.0019782,-0.00067524,5.58E-05,0.00062907,0.00014167,-1.92E-05,0.0003022,0.00013373,0.00028878,0.00046794,0.00033538,0.0004345,-0.00012045,0.00082376,2.11E-08,2.07E-07,1.78E-07,1.08E-06,4.06E-07,1.92E-07,2.34E-07,2.39E-07,5.36E-08,1.87E-08,8.19E-09,7.29E-09,3.66E-09,1.09E-08,1.82E-08,2.38E-08,8.98E-09,3.23E-09,3.56E-09,5.07E-09,5.21E-09,3.17E-09,1.00E-09,4.92E-10,3.82E-10,3.54E-10,1.91E-10,9.73E-11,1.08E-10,1.89E-11,5.70E-12,2.52E-12,8.53E-08,2.06E-07,0.00017621,19.952,-1.86E-08,0.39463,5285.3,12.249,17.87,11.705,16.159,5.6099,5.1512,6.572,4.9469,7.551,7.9638,6.9875,10.877,9.4701,4.3119,-1.3482,1.1212,-1.0945,0.80097,-0.53434,0.37811,-0.35416,0.27449,-0.29604,0.23133,-0.1499,0.038478,-0.07772,0.7158,0.055593,88.88,0.53542,1.2355,247.18,62.588,9.8527,0.0091245,Angry
-52.712,1.3611,-0.047319,0.36685,-0.032464,0.10552,-0.17142,-0.0099536,0.035766,0.15152,-0.039306,0.22131,0.088441,-3.8986,14.672,-0.34286,0.0099885,0.0047235,0.0017777,0.0033509,0.0014221,0.0013199,0.0012961,-0.0014155,-0.00017033,0.0011427,0.0015774,-0.00026656,-0.02447,0.095706,0.00034766,6.70E-05,-0.00034663,0.00041434,0.00035629,-0.00019974,-0.00033125,-1.49E-06,-0.00031863,0.00014194,0.0007031,0.00045477,-0.0002719,7.81E-05,0.00035487,1.78E-10,3.66E-08,2.25E-07,1.17E-07,1.10E-07,3.52E-07,2.80E-07,4.25E-07,1.77E-07,3.10E-07,1.11E-07,1.81E-08,9.94E-09,4.95E-09,1.05E-08,1.32E-08,5.49E-09,4.87E-09,3.81E-09,2.36E-09,1.58E-09,1.36E-09,2.13E-09,2.55E-09,2.48E-09,2.34E-09,1.28E-09,7.14E-10,7.02E-11,1.92E-11,2.10E-11,9.18E-12,6.98E-08,1.20E-07,0.00017229,6.1961,-1.88E-08,0.58702,9035.1,15.078,13.77,10.679,12.517,6.7251,7.2525,9.8441,7.4215,12.025,13.033,9.3983,12.808,10.879,2.7636,-1.4984,1.5504,-1.3752,0.98414,-0.62572,0.46107,-0.39182,0.30648,-0.32863,0.22998,-0.11082,0.025566,-0.064414,0.87824,0.091193,97.226,0.5493,1.545,219.63,0,13.887,0.0088387,Angry
-19.254,1.7984,-0.15115,0.88878,0.043238,0.27037,0.075425,-0.42506,0.28204,-0.11396,-0.12181,0.0089474,-0.01955,-1.286,5.4286,-0.34288,0.0095983,0.0034817,0.00049615,4.79E-05,0.0002014,-0.00018194,-0.0006893,-6.23E-05,0.00042707,0.00091467,0.0012754,0.00014994,-0.025171,0.095498,-0.0077632,-0.0018656,0.0013098,-5.58E-05,-0.00041578,-0.00032993,-2.96E-05,-0.0001426,0.0001578,0.00058171,0.00081718,0.0001328,1.70E-05,-0.00058355,0.0022802,2.60E-07,1.50E-06,2.68E-06,7.52E-06,3.94E-06,3.94E-06,1.64E-06,4.85E-07,1.19E-06,5.48E-07,5.22E-07,5.38E-07,1.11E-07,4.93E-07,8.97E-07,7.29E-07,1.25E-07,1.38E-08,1.86E-08,4.34E-08,4.15E-08,1.61E-08,1.46E-08,1.17E-08,1.21E-08,8.29E-09,1.83E-09,6.03E-10,2.66E-10,9.00E-11,3.98E-11,1.38E-11,8.53E-07,1.61E-06,0.0014698,4.2316,-7.80E-08,0.5611,7863.2,56.553,72.709,45.209,59.41,21.583,20.541,28.471,22.334,33.388,31.253,25.577,40.628,38.138,17.05,-1.5141,1.2907,-1.0963,0.85406,-0.66833,0.55392,-0.43067,0.30038,-0.33643,0.24017,-0.12706,0.026344,-0.075611,0.79987,0.075906,1106.5,6.0465,11.536,209.92,62.509,10.786,0.030848,Angry
-21.435,1.7964,0.17136,0.44699,0.13277,0.15665,0.052071,-0.21175,0.21358,-0.051604,0.00083067,0.05137,0.083233,-1.4302,6.031,-0.34895,0.0043829,0.0025057,0.0020506,0.001547,0.00090593,0.0015431,0.0022915,0.00080347,0.0013441,0.0022455,0.00088354,0.00032883,-0.02524,0.097268,0.002862,-0.0006386,2.22E-06,0.00060296,0.00064534,-7.02E-05,0.00048428,0.0005321,0.00025889,0.00045556,0.00070137,4.73E-05,-0.00018842,0.00043807,0.00082719,2.62E-09,1.22E-07,1.55E-07,3.11E-07,4.72E-07,3.70E-07,3.44E-07,2.22E-07,1.21E-07,4.34E-08,1.40E-08,8.16E-09,7.98E-09,7.35E-09,1.39E-08,5.18E-09,2.83E-09,1.40E-09,7.66E-10,1.15E-09,1.33E-09,1.12E-09,8.69E-10,1.14E-09,9.95E-10,5.40E-10,3.14E-10,1.05E-10,8.68E-11,2.72E-11,6.19E-12,2.30E-12,6.97E-08,1.30E-07,0.00012979,6.7251,-1.59E-08,0.55297,8711.1,10.871,15.556,10.192,11.832,4.4548,4.3964,6.7484,4.9823,6.9708,8.2427,6.45,10.477,8.4311,3.4176,-1.3853,1.223,-1.0146,0.6649,-0.45621,0.45061,-0.50568,0.39359,-0.31484,0.18387,-0.10405,0.012219,-0.07104,0.7256,0.079609,87.028,0.46292,1.25,228.12,57.285,13.555,0.0080915,Angry
-147.48,1.4729,0.045867,0.41967,0.1016,0.086979,0.20652,-0.084762,0.042701,0.050429,-0.045278,0.090157,-0.025695,-11.163,40.961,-0.44689,0.0052277,-0.00064632,0.0016389,0.00053768,-0.00083273,-0.0001786,-0.00036165,-0.00070283,-0.0010505,-0.0012825,-0.0009501,-0.00029368,-0.034291,0.12398,-0.0025017,-0.0016857,-0.00060218,0.00083841,0.0004067,-9.19E-05,-0.00021561,-0.00022522,-0.00026631,-0.00021953,-0.00019339,-0.00036563,0.00013492,-0.00038363,0.0008579,3.11E-08,6.22E-07,1.06E-06,6.87E-07,1.16E-06,6.19E-07,3.98E-07,2.13E-07,2.40E-07,1.42E-07,7.11E-08,2.81E-08,2.19E-08,5.65E-08,2.75E-08,1.82E-08,5.30E-09,4.33E-09,4.45E-09,5.78E-09,3.85E-09,3.50E-09,2.54E-09,1.19E-09,8.82E-10,6.48E-10,3.33E-10,1.36E-10,7.51E-11,1.42E-11,6.04E-12,1.45E-12,1.69E-07,3.15E-07,0.00026476,3.296,-2.89E-08,0.62437,11889,17.869,24.09,18.594,19.907,8.8283,7.29,10.587,7.6705,11.984,15.126,9.5885,16.243,13.981,5.4447,-1.0922,1.0503,-0.97757,0.72625,-0.56723,0.47346,-0.43708,0.32787,-0.27631,0.17862,-0.12094,0.023276,-0.057637,0.65415,0.047067,162.69,1.0496,2.0154,205.1,0,15.158,0.01236,Angry
-58.457,1.7898,-0.20218,0.50214,-0.17213,0.051957,-0.37428,-0.086487,-0.022174,-0.010427,0.018909,-0.075377,0.14347,-4.3765,16.258,-0.26804,0.018223,-0.0016071,0.0028868,0.0033842,0.00037884,-0.0019395,0.0015605,0.0016158,-0.0014008,-0.00073411,-0.0014673,-0.0002911,-0.019033,0.075003,-0.00070796,-0.00040253,-0.0003908,0.00035254,0.00010747,3.52E-05,-4.70E-05,0.00024981,0.00034381,0.00015337,0.00043345,-6.48E-07,3.53E-06,1.00E-05,0.00033491,3.33E-10,7.47E-08,2.54E-07,1.94E-07,1.84E-06,1.07E-06,2.15E-06,6.32E-07,2.80E-07,4.37E-07,2.77E-07,8.60E-08,4.10E-08,4.06E-08,2.47E-08,1.42E-08,8.18E-09,1.28E-08,4.13E-09,5.62E-09,7.92E-09,6.35E-09,3.99E-09,3.15E-09,2.09E-09,1.60E-09,1.07E-09,5.48E-10,2.65E-10,9.68E-11,3.01E-11,7.14E-12,2.33E-07,5.16E-07,0.00051531,5.0369,-3.07E-08,0.52545,7392.1,21.971,21.748,14.707,19.572,8.9171,9.5142,14.705,10.719,16.183,20.906,12.933,21.248,16.094,4.9163,-1.4996,1.2742,-1.0847,0.80046,-0.51267,0.54506,-0.50672,0.33664,-0.20668,0.1223,-0.085826,0.050358,-0.06393,0.77684,0.095493,328.81,1.6776,3.2047,221.73,0,11.791,0.016688,Angry
-16.58,1.2007,-0.060594,0.26779,0.17251,0.14268,-0.146,-0.16481,-0.10421,-0.0035158,-0.034917,-0.13513,-0.08661,-1.1948,4.6367,-0.39263,0.0016803,0.00017431,5.80E-05,-0.00042158,-0.00040694,2.30E-05,-0.00019167,-6.51E-05,-4.01E-05,0.00023911,-0.00011705,-0.00049738,-0.030169,0.10891,-0.013484,-0.0018511,0.00053404,2.49E-05,-7.67E-05,-0.00018738,6.52E-05,-1.55E-05,-1.75E-05,-5.51E-05,8.16E-05,5.10E-05,-4.35E-05,-0.0011519,0.0037455,1.41E-08,1.87E-07,3.87E-06,2.13E-05,9.29E-06,1.23E-05,7.63E-06,5.34E-06,6.67E-06,2.63E-06,1.55E-06,1.34E-06,6.77E-07,6.38E-07,2.27E-07,2.25E-07,4.40E-07,2.21E-07,1.24E-07,8.01E-08,6.30E-08,2.67E-08,2.10E-08,1.64E-08,1.14E-08,1.87E-08,1.46E-08,6.58E-09,2.91E-09,1.04E-09,7.44E-10,2.63E-10,2.34E-06,4.67E-06,0.0048218,4.1125,-1.15E-07,0.5817,8478.4,86.075,86.483,50.682,85.184,43.097,34.976,58.193,44.332,58.688,66.466,56.259,75.017,62.121,17.817,-1.5884,1.5252,-1.3516,1.057,-0.7987,0.64179,-0.63131,0.5925,-0.54841,0.43236,-0.24004,0.063229,-0.070537,0.95738,0.088828,3118.9,16.329,31.984,257.06,69.453,18.984,0.051161,Angry
