MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Mean MFCC,Std MFCC,Delta MFCC 1,Delta MFCC 2,Delta MFCC 3,Delta MFCC 4,Delta MFCC 5,Delta MFCC 6,Delta MFCC 7,Delta MFCC 8,Delta MFCC 9,Delta MFCC 10,Delta MFCC 11,Delta MFCC 12,Delta MFCC 13,Mean Delta MFCC,Std Delta MFCC,Delta Delta MFCC 1,Delta Delta MFCC 2,Delta Delta MFCC 3,Delta Delta MFCC 4,Delta Delta MFCC 5,Delta Delta MFCC 6,Delta Delta MFCC 7,Delta Delta MFCC 8,Delta Delta MFCC 9,Delta Delta MFCC 10,Delta Delta MFCC 11,Delta Delta MFCC 12,Delta Delta MFCC 13,Mean Delta Delta MFCC,Std Delta Delta MFCC,Mel Spectrogram 1,Mel Spectrogram 2,Mel Spectrogram 3,Mel Spectrogram 4,Mel Spectrogram 5,Mel Spectrogram 6,Mel Spectrogram 7,Mel Spectrogram 8,Mel Spectrogram 9,Mel Spectrogram 10,Mel Spectrogram 11,Mel Spectrogram 12,Mel Spectrogram 13,Mel Spectrogram 14,Mel Spectrogram 15,Mel Spectrogram 16,Mel Spectrogram 17,Mel Spectrogram 18,Mel Spectrogram 19,Mel Spectrogram 20,Mel Spectrogram 21,Mel Spectrogram 22,Mel Spectrogram 23,Mel Spectrogram 24,Mel Spectrogram 25,Mel Spectrogram 26,Mel Spectrogram 27,Mel Spectrogram 28,Mel Spectrogram 29,Mel Spectrogram 30,Mel Spectrogram 31,Mel Spectrogram 32,Mean Mel Spectrogram,Std Mel Spectrogram,Spectral Flux,Spectral Skewness,Spectral Slope,Spectral Entropy,Spectral Rolloff,Chromagram 1,Chromagram 2,Chromagram 3,Chromagram 4,Chromagram 5,Chromagram 6,Chromagram 7,Chromagram 8,Chromagram 9,Chromagram 10,Chromagram 11,Chromagram 12,Mean Chromagram,Std Chromagram,LPC 1,LPC 2,LPC 3,LPC 4,LPC 5,LPC 6,LPC 7,LPC 8,LPC 9,LPC 10,LPC 11,LPC 12,Mean LPC,Std LPC,ZCR,Total Energy,Mean Energy,Std Energy,Pitch,Intensity,HNR,RMS,Label
-15.837,2.7035,0.43517,0.41042,0.62934,0.038238,0.30363,-0.19783,-0.10899,-0.066484,0.072452,-0.029485,0.13325,-0.88569,4.5539,-0.60439,0.10386,0.020662,0.061105,0.031779,-0.021255,0.034954,0.00014407,-0.0074278,-0.0051412,0.014881,-0.016361,0.0054924,-0.029361,0.17614,-0.0061113,0.0084941,0.010419,0.016897,0.008916,-0.0093991,0.004222,0.001876,-0.00048835,-0.0027092,0.00015193,-0.0048998,-0.0004661,0.0020694,0.0074661,3.67E-08,2.11E-07,1.29E-06,9.46E-07,9.56E-07,2.13E-06,7.49E-07,6.35E-07,1.21E-07,4.68E-08,6.94E-08,6.28E-08,4.35E-08,2.42E-08,2.22E-08,1.55E-08,5.63E-09,3.82E-09,1.43E-09,5.33E-10,1.28E-09,1.92E-09,4.85E-09,5.23E-09,6.46E-09,6.18E-09,6.53E-09,6.31E-09,3.14E-09,1.35E-09,6.92E-10,1.00E-09,2.32E-07,4.86E-07,0.00035917,12.091,-5.74E-08,0.40487,2245.1,17.505,24.243,24.577,30.34,19.956,26.648,21.945,21.294,15.431,11.802,19.316,17.798,20.905,5.093,-0.97591,0.17078,-0.40404,0.47016,0.18659,-0.032356,-0.23371,-0.12274,-0.061609,0.055244,0.091898,-0.028441,-0.073677,0.35959,0.095555,54.744,1.0734,1.7183,216.52,81.405,14.651,0.016815,Disgust
-16.506,3.2748,0.56098,-0.0066685,0.53648,0.24349,0.41722,-0.18307,0.038418,-0.10705,-0.01957,-0.0005207,0.078445,-0.89792,4.7747,-0.5529,0.13469,-0.030405,-0.03752,0.0074985,0.0076237,0.0094319,0.0017851,0.0064264,-0.0012328,0.01804,-0.0010442,-0.0039358,-0.033965,0.16119,-0.01823,-0.0019281,-0.011875,-0.0053272,0.0032186,-0.0017344,-0.0062717,0.0045301,-0.0011568,-0.00092198,0.0068413,-0.0026957,-0.001212,-0.0028279,0.0066611,9.52E-09,2.83E-07,8.27E-07,5.65E-07,7.76E-07,7.75E-07,5.16E-07,2.88E-07,2.54E-07,2.42E-07,3.58E-07,2.43E-08,5.06E-09,6.39E-09,7.52E-09,3.91E-09,1.04E-09,1.45E-09,6.91E-10,3.27E-10,4.12E-10,8.90E-10,1.75E-09,1.70E-09,2.19E-09,2.53E-09,3.14E-09,3.30E-09,1.74E-09,9.78E-10,4.51E-10,3.42E-10,1.55E-07,2.61E-07,0.0001927,14.182,-5.23E-08,0.41201,2003.1,12.909,19.48,15.814,23.56,15.716,20.576,15.525,18.829,11.758,12.532,16.212,17.198,16.676,3.4919,-1.1121,0.35281,-0.45485,0.44548,0.17246,-0.14789,-0.048527,-0.17088,-0.015792,0.072473,-0.015103,-0.028097,-0.079165,0.40238,0.096376,42.261,0.74142,1.1285,211.66,80.179,13.548,0.014367,Disgust
-15.461,2.947,0.68051,0.87547,0.52667,0.12063,0.25791,-0.18618,-0.0086602,-0.15203,-0.0091699,-0.1123,-0.029585,-0.81157,4.4797,-0.64793,0.05514,0.011558,0.076645,0.017387,-0.0025146,0.025963,0.0016412,-0.0031949,-0.0040833,-8.20E-05,-0.012524,-0.00060234,-0.037123,0.18532,-0.051572,-0.020238,-0.00085446,0.012532,0.0028806,0.003126,0.0057895,0.006621,-0.0013213,0.0003816,0.0014178,-0.0064696,0.001521,-0.0035528,0.016346,2.05E-07,5.17E-07,1.27E-06,1.34E-06,3.10E-06,3.68E-06,5.65E-07,9.82E-08,1.62E-08,1.67E-08,1.52E-08,1.89E-08,1.41E-08,2.52E-08,4.64E-08,4.59E-08,2.08E-08,5.79E-09,1.92E-09,8.27E-10,1.16E-09,2.80E-09,3.15E-09,5.46E-09,4.27E-09,3.81E-09,2.72E-09,1.97E-09,1.95E-09,2.21E-09,1.16E-09,1.26E-09,3.45E-07,8.69E-07,0.00060273,13.635,-6.52E-08,0.40265,2420.4,15.26,24.538,26.006,39.598,20.608,32.357,24.65,23.676,12.439,11.54,19.113,20.998,22.565,7.9942,-0.91078,-0.040749,-0.072819,0.51483,0.0021135,-0.19536,-0.18934,-0.018024,0.068689,-0.12888,0.035709,0.023284,-0.075943,0.32048,0.109,86.228,1.5678,2.4513,204.08,84.325,12.046,0.022001,Disgust
-15.875,3.4024,0.71635,0.077916,0.43427,0.10924,0.1978,-0.20587,-0.015608,-0.021097,0.042164,-0.086141,0.036977,-0.86048,4.6077,-0.47795,0.16988,-0.017063,-0.039877,-0.019263,-0.00060648,0.014296,-0.010475,0.00082061,0.0016789,0.026882,-0.0039651,0.0072866,-0.026797,0.14472,0.047562,-0.0023242,-0.025479,-0.0118,-0.0030214,0.0014657,-0.00022864,0.0012199,-0.0016358,-0.0018424,0.0078878,-0.0015689,0.0025511,0.00098359,0.016159,9.96E-09,2.29E-07,4.28E-07,3.41E-07,1.12E-06,8.24E-07,3.57E-07,1.94E-07,1.71E-07,1.92E-07,1.26E-07,1.94E-08,6.20E-09,4.38E-09,5.40E-09,4.30E-09,1.41E-09,1.16E-09,4.74E-10,5.31E-10,7.21E-10,2.23E-09,4.54E-09,3.64E-09,2.61E-09,4.75E-09,6.93E-09,3.36E-09,1.19E-09,1.00E-09,8.20E-10,5.41E-10,1.27E-07,2.56E-07,0.00020903,11.399,-4.79E-08,0.45765,2319.6,14.136,20.319,16.87,25.694,14.316,22.482,16.964,19.64,12.301,11.408,16.614,16.596,17.278,4.1754,-1.038,0.2432,-0.36584,0.53083,0.14811,-0.11686,-0.061097,-0.17964,0.029185,-0.041364,0.042325,-0.027642,-0.069733,0.37786,0.11988,32.314,0.6097,0.88938,196.98,81.035,12.017,0.013896,Disgust
-16.012,2.7336,0.79733,0.78336,0.49623,0.21873,0.49834,-0.073365,0.074593,-0.24474,0.02444,-0.17581,0.0067988,-0.83638,4.6249,-0.60143,0.082152,0.064624,0.077057,0.0059775,-0.01028,0.063808,-0.0064479,0.0049253,-0.0077827,0.0053692,-0.021156,0.0057782,-0.025954,0.1767,0.00033118,-0.0098338,0.0055941,0.0079154,-0.0055475,-0.0065847,0.0088754,-0.0036703,-5.00E-06,-0.00044155,0.00021442,-0.0029138,0.004442,-0.00012493,0.0056672,9.71E-09,5.64E-07,2.63E-06,1.22E-06,3.04E-06,2.53E-06,7.89E-07,1.04E-07,1.33E-08,2.09E-08,1.52E-08,6.39E-09,6.63E-09,2.04E-08,5.01E-08,4.59E-08,1.41E-08,6.16E-09,2.12E-09,9.17E-10,1.44E-09,1.09E-09,2.63E-09,2.46E-09,1.74E-09,3.27E-09,4.37E-09,2.95E-09,2.14E-09,1.63E-09,4.25E-10,3.47E-10,3.47E-07,8.25E-07,0.00054497,15.644,-6.13E-08,0.33691,1838.3,14.344,20.555,21.955,35.591,17.585,32.598,21.277,19.365,11.299,9.627,16.105,14.397,19.558,7.8237,-1.0404,0.22013,-0.25543,0.45525,0.0012376,-0.089659,-0.17015,-0.13684,0.15377,-0.14693,0.021934,0.040511,-0.078885,0.36079,0.086337,75.731,1.4564,2.0396,206.48,84.408,12.222,0.021261,Disgust
-15.926,3.6073,0.49689,-0.070661,0.65587,0.22252,0.068706,-0.22236,0.062559,-0.2877,0.0092694,0.024125,0.041137,-0.87061,4.6337,-0.53791,0.19992,-0.0049533,-0.059702,0.048113,0.02605,-0.021391,-0.020694,0.0064337,-0.0088131,-0.00084353,0.012652,-0.0017348,-0.027914,0.16506,0.025136,0.0058761,-0.011763,-0.017565,0.012125,0.00508,-0.011312,-0.0017248,0.0029308,0.0028561,-0.00057671,0.00087975,0.00022444,0.00093588,0.010892,8.68E-09,2.80E-07,7.50E-07,4.07E-07,9.74E-07,1.37E-06,1.01E-06,9.97E-08,3.07E-08,4.99E-08,1.17E-07,3.34E-08,1.17E-08,2.28E-08,2.82E-08,1.77E-08,6.57E-09,1.99E-09,7.01E-10,4.28E-10,6.98E-10,1.15E-09,1.08E-09,1.38E-09,1.69E-09,2.51E-09,3.76E-09,1.49E-09,5.75E-10,8.11E-10,5.13E-10,4.22E-10,1.64E-07,3.51E-07,0.00021891,9.9612,-5.54E-08,0.43268,2481.8,10.5,21.996,19.499,28.633,14.202,23.535,16.08,20.209,11.538,10.052,15.067,16.287,17.3,5.6549,-1.1002,0.3076,-0.49427,0.76569,-0.019901,0.062574,-0.38093,0.073353,-0.081158,0.00056578,-0.030452,0.059034,-0.069839,0.45155,0.11222,39.694,0.74894,1.1468,188.72,81.52,15.986,0.01484,Disgust
-15.582,2.2853,0.62748,0.76775,0.57132,0.16387,0.19814,-0.073633,-0.04791,-0.1973,-0.024899,-0.091607,0.020226,-0.87566,4.4674,-0.57298,-0.020902,0.035602,0.0082061,0.010634,0.0047659,-0.015389,0.017917,-0.0042727,-0.00036808,-0.0039366,0.0013792,0.0043944,-0.04115,0.16042,-0.016272,-0.020055,0.0036068,-0.019356,-0.0081053,0.0037912,-0.015238,0.0025606,0.0015282,0.00081587,-0.0036697,0.0024363,0.0018066,-0.0050885,0.0094098,9.98E-09,2.13E-07,1.31E-06,8.20E-07,1.40E-06,2.71E-06,5.39E-07,8.81E-08,8.21E-09,9.49E-09,1.23E-08,9.45E-09,7.93E-09,1.28E-08,4.42E-08,4.88E-08,2.04E-08,8.03E-09,2.75E-09,1.25E-09,8.66E-10,1.34E-09,2.95E-09,2.52E-09,2.58E-09,3.13E-09,3.84E-09,4.51E-09,2.14E-09,7.46E-10,3.35E-10,2.71E-10,2.28E-07,5.78E-07,0.0003927,9.1614,-5.08E-08,0.4577,3484.7,12.789,21.456,22.769,29.152,18.696,25.62,18.218,19.744,12.643,11.045,16.942,15.203,18.69,5.4618,-1.0117,0.46327,-0.41849,0.63465,-0.041021,-0.28671,-0.13174,-0.081245,0.070766,-0.12588,-0.020614,0.02562,-0.076926,0.41285,0.14864,55.881,1.0348,1.954,210.67,81.087,13.873,0.016078,Disgust
-15.158,3.4382,0.70045,0.77185,0.41531,0.2138,0.24856,-0.23632,0.15923,-0.19342,-0.073966,-0.068316,0.043806,-0.74917,4.4328,-0.4995,0.14979,-0.014273,0.054946,0.036746,-0.033451,0.0055617,-0.023734,0.011934,-0.018409,-0.012172,0.0084766,0.0077339,-0.025103,0.15022,0.091272,-0.0099162,-0.031168,-0.0014884,0.010898,-0.014876,-0.0050422,-0.004371,-0.002006,-0.0056847,-0.003397,0.00067028,0.0053227,0.002324,0.028568,1.04E-08,1.27E-06,2.60E-06,1.69E-06,5.57E-06,4.30E-06,1.61E-06,9.46E-08,3.09E-08,2.75E-08,2.12E-08,1.99E-08,1.37E-08,2.72E-08,3.50E-08,1.68E-08,7.68E-09,6.17E-09,2.43E-09,6.37E-10,8.51E-10,5.62E-10,9.81E-10,1.57E-09,1.64E-09,2.04E-09,2.32E-09,2.15E-09,1.95E-09,1.78E-09,7.01E-10,5.12E-10,5.43E-07,1.32E-06,0.00077735,11.555,-8.53E-08,0.36478,1984.6,16.569,27.686,30.387,51.707,17.499,43.312,24.1,24.893,11.46,10.133,20.263,18.403,24.701,12.367,-1.1187,0.20362,-0.15676,0.65588,-0.09708,-0.16019,-0.2289,0.021687,0.12442,-0.17508,-0.020482,0.028135,-0.076956,0.40586,0.1033,111.07,2.3139,2.6918,199.32,87.05,13.171,0.027919,Disgust
-15.185,3.0446,0.70826,0.4908,0.51615,0.06587,0.177,-0.16533,0.037545,-0.16347,-0.010537,-0.026928,-0.031234,-0.81093,4.4008,-0.58346,0.034332,0.018154,0.050541,0.024802,0.0047797,0.027243,0.0017646,0.0080023,-0.0048995,0.008985,-0.0004436,-0.0016043,-0.031678,0.16658,-0.061882,-0.028241,0.003937,0.02368,0.010226,0.0045838,0.0046588,0.004912,0.00082718,-0.0018274,0.0011246,-0.0026541,-0.0016129,-0.0032515,0.020921,8.09E-08,4.62E-07,1.36E-06,1.08E-06,4.05E-06,2.72E-06,1.32E-06,1.26E-06,2.79E-07,2.93E-07,2.69E-07,1.21E-07,6.99E-08,3.50E-08,3.86E-08,2.89E-08,1.43E-08,5.23E-09,1.85E-09,7.83E-10,1.25E-09,8.56E-10,1.78E-09,3.63E-09,4.24E-09,4.31E-09,6.08E-09,4.66E-09,2.36E-09,2.85E-09,1.17E-09,1.05E-09,4.22E-07,8.96E-07,0.00059541,11.708,-8.73E-08,0.40084,2175.9,24.149,32.351,30.611,44.967,21.336,36.796,29.418,28.546,18.426,15.106,26.195,22.117,27.502,8.2315,-0.97803,0.37801,-0.48737,0.59504,-0.16647,0.0053404,-0.21492,0.043231,-0.057079,-0.11387,0.038075,0.029569,-0.077373,0.39469,0.10088,113.71,1.9949,2.6125,219.6,85.526,12.516,0.025057,Disgust
-15.888,3.1151,0.76779,0.42478,0.80923,0.10372,0.32091,-0.31815,0.0023707,-0.10964,-0.14234,0.06124,-0.054403,-0.839,4.6066,-0.51812,0.1393,0.012212,-0.0067976,0.020451,0.0062644,0.042504,-0.026394,0.0078103,-0.0039208,-0.0070802,0.0090902,-0.013147,-0.025987,0.15346,-0.011911,0.0052959,-0.0010648,-0.011684,-0.0021729,0.0030522,0.0049794,-0.0031742,0.00027289,0.0005976,0.00070069,0.0031094,-0.0045749,-0.0012749,0.0055291,9.98E-09,2.72E-07,1.57E-06,8.12E-07,2.35E-06,1.88E-06,4.18E-07,9.23E-08,1.33E-08,9.62E-09,1.20E-08,1.16E-08,1.46E-08,2.01E-08,1.86E-08,1.10E-08,3.39E-09,2.48E-09,1.06E-09,4.76E-10,5.84E-10,1.59E-09,4.43E-09,3.63E-09,5.31E-09,6.72E-09,6.27E-09,3.58E-09,1.15E-09,9.56E-10,7.21E-10,6.43E-10,2.36E-07,5.86E-07,0.00035781,13.913,-5.39E-08,0.38782,1838.5,12.256,22.122,21.395,31.951,16.96,26.143,19.472,19.601,11.011,9.4194,14.947,13.425,18.225,6.6084,-1.1596,0.36694,-0.40786,0.49915,0.016924,0.11438,-0.26921,-0.058613,-0.067141,-0.026761,0.11169,-0.058645,-0.078231,0.41908,0.088653,59.512,1.0261,1.3868,200.66,82.53,12.52,0.017729,Disgust
-16.054,3.3345,0.33285,0.40102,0.62438,0.12094,0.17332,-0.28718,0.0038729,-0.15129,-0.077604,0.0037664,0.062065,-0.88565,4.65,-0.51513,0.13024,-0.020941,0.012576,0.022061,-0.0087693,0.01636,-0.030373,-0.0013794,-0.0010161,0.0013265,0.0024369,0.0077378,-0.029605,0.15093,-0.0087549,0.00085823,-0.0042127,-0.003406,-0.0029232,-0.0023516,0.0012757,-0.002376,0.0013207,0.00069854,0.0066766,-0.00099002,0.0023675,-0.00090901,0.003772,1.06E-08,2.57E-07,6.62E-07,3.87E-07,1.76E-06,2.43E-06,2.87E-07,6.93E-08,1.03E-08,1.28E-08,2.16E-08,1.93E-08,1.36E-08,4.92E-08,3.76E-08,1.47E-08,4.54E-09,2.86E-09,8.56E-10,3.60E-10,5.44E-10,8.64E-10,1.07E-09,9.96E-10,1.26E-09,2.78E-09,2.93E-09,1.16E-09,6.85E-10,5.44E-10,2.55E-10,1.76E-10,1.90E-07,5.27E-07,0.00030432,10.523,-5.39E-08,0.39138,1966.9,10.744,18.699,21.344,29.136,12.443,24.54,16.999,17.193,9.3389,7.9217,13.469,14.344,16.348,6.3344,-1.1811,0.39681,-0.50658,0.79696,-0.12296,-0.039748,-0.28817,0.026801,-0.013975,-0.024479,0.02704,-0.0083261,-0.078141,0.47414,0.094347,48.326,0.86296,1.5689,197,81.365,12.744,0.015131,Disgust
-16.249,3.2463,0.94783,0.32101,0.10863,0.1011,0.2269,-0.28122,0.10054,-0.11322,-0.074295,-0.04073,0.04837,-0.89677,4.702,-0.57429,0.077979,0.011791,0.010069,-0.0017816,0.0031702,0.0078881,-0.008731,0.0046207,0.0013215,0.0030052,0.0013249,0.0028487,-0.035445,0.1633,-0.039619,-0.017955,-0.0086653,0.0051691,0.009638,0.0086224,-0.0073918,0.0037891,-0.0019483,0.00049052,0.0074821,-0.0011047,0.0034283,-0.002928,0.013514,9.11E-09,2.42E-07,8.09E-07,7.03E-07,1.57E-06,2.50E-06,1.23E-06,3.32E-07,2.51E-07,2.46E-07,1.53E-08,1.03E-08,5.57E-09,2.81E-08,5.27E-08,3.42E-08,9.13E-09,7.23E-09,2.74E-09,9.19E-10,8.59E-10,9.77E-10,2.07E-09,1.96E-09,2.07E-09,2.20E-09,3.04E-09,2.71E-09,3.19E-09,2.18E-09,8.13E-10,4.80E-10,2.52E-07,5.57E-07,0.00039991,12.626,-5.92E-08,0.38243,2251.9,16.086,23.899,25.811,31.43,15.295,26.127,17.976,19.343,10.672,9.7117,19.192,16.953,19.375,6.4473,-1.0292,0.31039,-0.58945,0.69805,-0.092204,-0.048653,-0.18821,0.09278,0.060947,-0.081126,-0.089892,0.034158,-0.07687,0.42575,0.09433,71.623,1.1741,1.9729,210.8,81.871,13.203,0.017648,Disgust
-15.634,3.2513,0.85661,0.26047,0.17249,0.18866,0.21485,-0.13144,0.13116,-0.21824,-0.021137,0.015021,0.051563,-0.83562,4.5362,-0.50042,0.16799,0.011389,-0.030251,-0.039616,-0.0065209,0.029225,0.0021009,0.014636,0.0070161,0.0027415,0.011628,0.00083605,-0.025327,0.15117,0.02331,0.00079118,-0.017585,-0.0073099,-0.0049131,-0.0014896,0.0044972,0.0052305,0.0012924,0.0032464,0.0028817,0.0002095,0.0014403,0.00089239,0.0090962,8.69E-09,3.45E-07,1.25E-06,4.27E-07,2.22E-06,2.45E-06,7.49E-07,5.10E-07,3.58E-07,4.16E-07,8.72E-08,1.51E-08,7.56E-09,1.40E-08,3.19E-08,1.28E-08,4.44E-09,2.62E-09,1.35E-09,6.55E-10,4.76E-10,5.15E-10,8.86E-10,1.18E-09,9.50E-10,1.25E-09,1.30E-09,1.28E-09,1.10E-09,5.73E-10,1.82E-10,6.12E-11,2.79E-07,6.07E-07,0.0004528,13.114,-6.91E-08,0.41547,1899.3,15.158,25.747,18.437,33.863,13.176,26.121,17.947,21.64,9.6063,10.069,19.981,18.18,19.161,7.0294,-1.1899,0.56873,-0.5632,0.63261,-0.032048,-0.21831,0.014214,-0.024078,-0.017031,-0.084457,-0.041214,0.014628,-0.078338,0.47116,0.096835,66.217,1.2734,1.7133,194.44,83.217,10.386,0.019662,Disgust
-16.65,3.5044,0.63924,0.17464,0.42598,0.11539,-0.0098394,-0.16605,-0.00081914,-0.26023,-0.00012393,-0.10493,-0.026222,-0.95066,4.8175,-0.56401,0.19865,0.002796,-0.032255,-0.020806,-0.00020441,-0.0027499,-0.0029063,0.0033492,-0.015547,0.0021474,0.0051003,0.0011161,-0.032717,0.16966,0.016909,0.0087428,-0.020616,-0.012132,-0.0034075,0.0034611,-0.0039508,0.0027329,-0.00011641,-0.005743,0.0035939,0.0011354,0.0024203,-0.00053615,0.0092671,9.06E-09,1.23E-07,3.93E-07,2.65E-07,1.26E-06,1.19E-06,3.12E-07,1.05E-07,5.95E-08,3.13E-08,1.48E-08,1.34E-08,6.56E-09,3.60E-09,6.31E-09,9.47E-09,2.93E-09,6.61E-10,2.80E-10,1.92E-10,4.50E-10,9.98E-10,6.28E-10,2.64E-10,3.85E-10,5.78E-10,9.83E-10,5.16E-10,1.73E-10,2.23E-10,1.98E-10,1.95E-10,1.19E-07,3.06E-07,0.00016455,12.085,-4.52E-08,0.41499,2180.2,10.065,15.699,17.032,23.262,9.1166,17.911,13.799,13.346,6.5069,5.595,11.857,11.003,12.933,5.0423,-1.0009,0.028182,-0.33134,0.61252,0.1041,-0.14447,-0.14291,0.0053248,0.004211,-0.19016,0.055407,0.047503,-0.079378,0.36996,0.097164,29.813,0.54205,0.817,203.71,80.102,13.685,0.01273,Disgust
-15.705,2.9382,0.66523,0.48858,0.46565,0.45419,0.26449,-0.17904,-0.03804,-0.2894,0.021579,-0.18568,0.0068133,-0.85327,4.5382,-0.56958,0.047324,0.020866,0.013153,0.026809,0.027858,0.00026499,-0.0046081,0.013607,-0.011862,0.009852,-0.016459,0.0038558,-0.033763,0.16193,-0.023635,-0.023026,-0.00036772,-0.0023712,0.0033297,-0.00040929,-0.0095342,0.0016711,0.0092536,0.00036223,-0.00070641,-0.00062373,0.0031645,-0.0032994,0.0098093,1.96E-08,4.74E-07,2.65E-06,1.78E-06,5.76E-06,3.46E-06,1.03E-06,8.20E-08,1.55E-08,2.03E-08,2.79E-08,2.38E-08,9.73E-09,8.85E-09,1.91E-08,1.97E-08,8.90E-09,5.53E-09,2.88E-09,1.06E-09,1.40E-09,1.16E-09,1.72E-09,1.99E-09,2.49E-09,2.67E-09,3.50E-09,3.18E-09,2.29E-09,1.26E-09,4.46E-10,5.04E-10,4.83E-07,1.26E-06,0.00080737,16.16,-6.79E-08,0.36364,2362.3,15.605,25.02,21.856,44.9,15.968,34.528,23.779,22.126,12.821,9.8819,16.132,13.309,21.327,10.03,-1.0048,0.24477,-0.42801,0.72793,-0.056354,-0.16446,-0.28768,0.038053,0.095765,-0.057453,-0.099718,0.062761,-0.077435,0.41026,0.11054,112.45,2.0445,2.7649,206.3,85.005,11.694,0.024494,Disgust
-16.212,3.4135,0.6942,0.15205,0.39316,0.15831,0.28552,-0.27917,0.099073,-0.13358,0.096187,0.0055667,-0.028061,-0.87345,4.7031,-0.57602,0.10867,-0.023609,-0.018991,0.0059869,-0.0017961,0.0057517,-0.0080784,0.008639,0.0061021,0.013102,-0.0057114,4.74E-05,-0.037377,0.16503,-0.010164,-0.010953,-0.022468,1.50E-06,0.0079288,0.0012186,-0.0030398,0.00083841,-0.00057678,0.0026759,0.0042716,-0.0021006,0.00032595,-0.0024647,0.007925,9.27E-09,1.93E-07,1.06E-06,8.54E-07,8.12E-07,1.55E-06,4.12E-07,2.71E-07,2.10E-07,1.73E-07,1.29E-07,1.98E-08,9.25E-09,6.61E-09,6.68E-09,4.79E-09,1.40E-09,1.32E-09,6.87E-10,3.64E-10,9.99E-10,1.42E-09,3.21E-09,3.95E-09,8.04E-09,7.52E-09,7.45E-09,6.67E-09,1.98E-09,4.47E-10,3.60E-10,4.70E-10,1.80E-07,3.70E-07,0.0002564,12.192,-5.09E-08,0.42009,1917.7,13.963,19.197,19.5,24.669,16.972,22.16,17.076,18.033,11.844,11.018,17.298,16.359,17.341,3.9114,-1.1631,0.31539,-0.37255,0.48708,0.1948,-0.26104,-0.039553,-0.087866,0.030935,0.024648,0.035596,-0.061525,-0.074769,0.41378,0.094358,45.759,0.83199,1.2809,199.54,80.941,14.058,0.015148,Disgust
-15.6,3.1609,0.67316,-0.0027623,0.39939,0.0029439,0.42186,-0.40343,-0.011362,-0.11468,-0.058066,0.12663,-0.020518,-0.87892,4.512,-0.60802,0.10734,0.02196,-0.012584,-0.0068282,-0.0025355,0.02926,-0.015105,0.0019311,-0.0043028,0.0017983,0.008395,0.0097464,-0.036073,0.17471,-0.051652,-0.011792,0.0065169,0.006499,0.0044021,0.001693,-0.0019041,0.0062735,4.43E-05,0.0013618,-0.0017919,-0.004349,0.0021578,-0.0032723,0.015401,8.77E-09,1.86E-07,8.89E-07,3.97E-07,6.64E-07,1.21E-06,5.56E-07,4.81E-07,8.45E-08,1.38E-07,3.16E-07,5.75E-08,5.19E-09,9.23E-09,1.33E-08,1.23E-08,4.13E-09,3.35E-09,1.14E-09,5.34E-10,4.16E-10,1.09E-09,2.11E-09,3.12E-09,3.45E-09,4.33E-09,4.77E-09,3.19E-09,1.18E-09,1.35E-09,9.96E-10,9.29E-10,1.58E-07,2.98E-07,0.0001995,12.994,-5.51E-08,0.42626,2549.3,16.471,22.931,21.554,27.371,15.141,25.631,17.445,19.346,15.553,13.045,17.679,16.597,19.064,4.4175,-1.0541,0.37774,-0.48904,0.43789,0.11894,-0.076921,-0.030692,-0.16995,-0.022852,-0.044018,0.079467,-0.038974,-0.076039,0.39027,0.10609,42.367,0.77031,1.1793,211.05,81.759,12.252,0.01519,Disgust
-15.022,3.4504,0.50648,0.12646,0.4306,0.12672,0.22,-0.17627,0.047984,-0.11649,-0.10076,-0.0016497,-0.049575,-0.81212,4.3738,-0.63014,0.1051,-0.026444,-0.010633,0.021461,0.0013169,-0.0049988,0.0073356,-0.0047432,-0.0014129,0.0082684,-0.0037587,0.0032539,-0.041185,0.17971,-0.014954,-0.019049,-0.025042,0.0035469,0.0099714,0.000558,-0.0098756,0.0066704,-0.0035695,-0.0015978,0.0073194,-0.0079274,0.0042883,-0.0038201,0.01091,1.76E-08,5.20E-07,1.24E-06,1.00E-06,2.71E-06,2.11E-06,1.69E-06,5.81E-07,4.98E-07,6.20E-07,7.92E-07,1.03E-07,1.95E-08,1.29E-08,2.33E-08,2.86E-08,6.72E-09,3.62E-09,1.63E-09,8.95E-10,9.81E-10,1.51E-09,3.47E-09,5.70E-09,5.08E-09,4.89E-09,5.60E-09,4.05E-09,2.67E-09,3.50E-09,1.80E-09,1.67E-09,3.76E-07,6.86E-07,0.00052488,11.198,-8.51E-08,0.43992,2244.2,21.956,33.795,28.58,43.577,21.163,35.201,25.706,30.115,16.814,18.538,26.724,25.371,27.295,7.6197,-1.0562,0.26182,-0.4352,0.66331,-0.09928,-0.0090727,-0.17787,0.064857,-0.091672,-0.1085,0.045848,0.0037829,-0.078184,0.40545,0.1033,93.574,1.8348,2.8345,199.66,83.606,12.6,0.022048,Disgust
